person_id;image_id;caption
user_4;user_40.jpg;floating in cold but crystal clear water ✨swipe for an amazing drone video @presetsbyuser_4keeevsch @keeevsch #summer #bulgaria
user_4;user_41.jpg;happy vibes 🌸@sergiorossi @manebi TheSummerMood #srAddiction | Anzeige
user_4;user_42.jpg;💙 having the best time #bulgaria #summer ps: the bikini is from @chiquelle and the code „Debi20“ gives u 20% off in the next 4 days | Anzeige
user_4;user_43.jpg;that‘s Django 💙 he was a stray and joined us 4 days ago. he is so thankful & we are currently looking for a loving family with a garden who can adopt him. Please check my story highlight „django“. Today we have been to the vet - he received his passport, invaccination & we made a blood test. This little doggo already won my heart 💔
user_4;user_44.jpg;Sunday we’ll spent 💙 windyyyyy over here haha #beach #sunday
user_4;user_45.jpg;no caption today - just a smile 🙂💕#happy
user_4;user_46.jpg;fave activity...especially at the beach 📖 never stop educating that beautiful mind of yours. No one is ever at a point where they can stop educating themselves - read books, watch documentaries, have powerful conversations 💙 #reading #beach
user_4;user_47.jpg;Anzeige| tone on tone @joop #joopsuitsyou ❌GEWINNSPIEL❌ Gewinner: @tam.rauw @mandyrauw_ Zwei von Euch können diese tolle Phone Case Pippa von JOOP! gewinnen! Um teilzunehmen: Folgt @joop & @user_4 und kommentiert wer von Euren Freundinnen und warum die Case gebrauchen könnte. Die Gewinner werden via Losverfahren ermittelt und am 12.06. bekannt gegeben. (Teilnahmebedingungen: https://joop.com/de/de/Teilnahmebedingungen)  #fashion #outfit 📸 @keeevsch
user_4;user_48.jpg;first stop this summer: greek islands 💙🤍 I cant wait !! #mykonos #santorini #greece
user_4;user_49.jpg;tanning in 2020. On my bed. enjoying the shadow of my house plant 🌴 . get 20% off of @chiquelle with “DEBI20” in the next 5 days. Check out my stories for more inspiration 🦋
user_4;user_410.jpg;welcome to my jungle 🌱 #jungle
user_4;user_411.jpg;canoe tour 🛶 swipe to see what happens when I ask my mom to take a photo haha #canoe #nature #love
user_4;user_412.jpg;hiking in my strawberry set @aloyoga 🍓 which photo is your fave ? I am obsessed with this color drop! #aloyoga #hike Anzeige
user_4;user_413.jpg;long time no selfie 🦋 day well spent ! woke up, baked a healthy apple pie, had a little workout & breakfast. decided to go for a walk in nature 🌳 spotted some deers 🦌. Spent the afternoon on the balcony, read a book & went inline skating. #sunday
user_4;user_414.jpg;Happy Mother’s Day ❤️ so dankbar die beste Mama der Welt zu haben! In guten wie in schlechten Zeiten. Danke dass du uns mit sooo viel Liebe groß gezogen hast. Danke dass du immer für mich da bist und immer hinter mir stehst. Danke dass du mich in den Arm nimmst & immer weißt was ich brauche - auch wenn ich das Gegenteil behaupte. ❤️ danke Mama & Papa für die wundervolle & behütete Kindheit 😘🦋
user_4;user_415.jpg;proudest plant mommy 🌿 Anzeige: today I took care of my little home-jungle. Just came back from an evening run, took a (cold) shower and now feeling good in my new homewear @nakdfashion My code “Debi15” gives you 15% off of everything for the next 48h! Check out my stories for a spring/summer fashion haul 💫
user_4;user_416.jpg;43,9km bicycle tour done 🌳🦢 wearing @aloyoga . Had a little picknick & enjoyed the nature. Now it’s time for dinner - I am already feeling my legs. -> Netflix & chill 🦦#nature #bicycle #sporty #aloyoga PS: i am using the tracking App „Adidas“ & I am wearing the LIME DROP from Alo.
user_4;user_417.jpg;Monday 05.05.20 18:45 🦋 inline skating here we goooooo - of course wearing @aloyoga ✨
user_4;user_418.jpg;Story Plan: ✅ cant wait to share it with you tomorrow. In addition to my normal stories this week I will talk about: my back acne & how I treat it, we’ll bake a vegan sugar free healthy cheesecake, I will show you my morning routine and MUCH MORE 💕 stay tuned for tomorrow. Xx debi
user_4;user_419.jpg;in the jungle 🌴🌱 love the new olive drop @aloyoga #aloyoga #jungle
user_4;user_420.jpg;exactly one year ago. somewhere in between #utah & #arizona 🏜#usa #roadtrip
user_4;user_421.jpg;we are in this together ❤️ I cannot tell how much I love this cutie @leoflue (such a huge one 43kg - of course it’s his huuuge heart 😍) #love
user_4;user_422.jpg;I miss this. I miss watching sunsets at the beach, I miss days with family, I miss going shopping without any fears, I miss going running together, I miss having the freedom to travel whenever and wherever I want. I miss a lot - but let‘s appreciate the time we can stay home. 🦋
user_4;user_423.jpg;finally back to my morning routine: meditation, yoga & workout. @aloyoga restocked their color drop „macaron“ - love these pinky vibes 💕 #mornings #aloyoga Anzeige
user_4;user_424.jpg;always be present, if you are not you will regret it one day 🖤 you can always be present, to your morning, to traffic, & especially tothe people in your life. Presence is about less. Less noise. Less mind-chatter. less anxiety. more now 🦋
user_4;user_425.jpg;ugh wanna get my tan back 🐆 today I felt pretty “lonely” missing my fam so much! so thankful for FaceTime - talking to my friends, siblings & little nieces/nephews is the best 😍 tomorrow is a new day - a better day! & all will be good !! sending virtual hugs to you 🤗
user_4;user_426.jpg;Details 🖤 #calvinklein #denim
user_4;user_427.jpg;2020 version: stalking my neighbors while being stuck inside #quarantine I don’t even count days anymore 🙈
user_4;user_428.jpg;Anzeige | Sunday 🦋 1,2,3 or 4? I’ve uploaded some spring outfit inspiration, check my stories. ⁣ “Debi20” gives you 20% off @nakdfashion ⁣ ⁣ I have been pretty productive today - first day in a week! In the last days my mood went up and down & up and down - but today is a good day 💫 #sunday #stayinghome #calvinklein #inmycalvins
user_4;user_429.jpg;morning thoughts🦋 we live in a suppressive culture. On every level our culture teaches us from birth to death to suppress what we feel to the greater good. To suppress our opinions in case they cause trouble. To suppress our emotions to keep things nice and often even to suppress our abilities so as not to stick out from the crowd. We’re simply taught to suppress. I am happy my parents always taught me to allow all my feelings & feel the emotions. But the older I got the more I forgot about these... I started to suppress my feelings, as it’s common in our culture & society. Meditation really helps me to release my emotions. I notice tension in my body & try to let these go. It naturally lead to the emotional energy that caused me to tighten up, to suddenly express my feelings. Today’s meditation was intense. I allowed my feelings to flow - my tears were rolling down my cheeks & I am feeling better now. ❤️🦋 this beautiful bra is from @aloyoga love their new color drop !! #meditation #morning
user_4;user_430.jpg;back to better days in 3...2...1 🦋
user_4;user_431.jpg;Yes there is fear. Yes there is isolation. Yes there is panic buying. Yes there is sickness. Yes there is even death. But, They say that in Wuhan after so many years of noise You can hear the birds again. They say that after just a few weeks of quiet The sky is no longer thick with fumes But blue and grey and clear. They say that in the streets of Assisi People are singing to each other across the empty squares, keeping their windows open so that those who are alone may hear the sounds of family around them. They say that a hotel in the West of Ireland Is offering free meals and delivery to the housebound. Today a young woman I know is busy spreading fliers with her number through the neighbourhood So that the elders may have someone to call on. Today Churches, Synagogues, Mosques and Temples are preparing to welcome and shelter the homeless, the sick, the weary All over the world people are slowing down and reflecting All over the world people are looking at their neighbours in a new way All over the world people are waking up to a new reality To how big we really are. To how little control we really have. To what really matters. To Love. So we pray and we remember that Yes there is fear. But there does not have to be hate. Yes there is isolation. But there does not have to be loneliness. Yes there is panic buying. But there does not have to be meanness. Yes there is sickness. But there does not have to be disease of the soul Yes there is even death. But there can always be a rebirth of love. Wake to the choices you make as to how to live now. Today, breathe. Listen, behind the factory noises of your panic The birds are singing again The sky is clearing, Spring is coming, And we are always encompassed by Love. Open the windows of your soul And though you may not be able to touch across the empty square, Sing.❤️#lockdown by #richardhendrick
user_4;user_432.jpg;need this right now! ☀️ Besides working in home office I played piano today 🎹 My goal: being able to play: River Flows In You by Yiruma 💫 ...and I haven’t checked news today - feels good & I don’t feel anxious right now.
user_4;user_433.jpg;we will be okay! 💕 try to limit your news intake & don’t let all the negativity and bad news bring you down. There is a thin line between being aware & living in fear and anxiety. You don’t have to be constantly seeking information. Get the FACTS NOT THE RUMORS ❤️ and listen to public health experts who can help navigate the path ahead.⠀ ⠀ In times of constant negative messaging, you need an antidote so that you can keep your positive attitude and march forward with determination and hope. Be deliberate in activities that are positive, heartwarming, stress reducing and laughter inducing! Together, we’ll get through this. ⠀ ⠀ Swipe for some things to do while we are stuck inside 💫 xx Debi
user_4;user_434.jpg;3...2...1... #bali 🦋💫
user_4;user_435.jpg;take me baaaaack 🙏🏼 #ubud #bali #zen
