person_id;image_id;caption
user_6;user_60.jpg;BEST EVER VEGAN LASAGNA ⁣ TAG UR PPL! (Swipe, b careful not to drool)⁣ Grab full recipe below⁣! ⁣ RECIPE⁣ Ingredients ⁣ Lasagna noodles ⁣ Good vegan cheese (I like miyokos fresh mozzarella)⁣ Good tomato sauce (I like Rao, if you want to make homemade bb DO IT)⁣ 2 zucchinis⁣ 16 ounces mushrooms ⁣ 1/2 onion⁣ 3 garlic cloves ⁣ ⁣ (Tofu ricotta)⁣ 1 (14 ounces) container firm tofu⁣ Juice of 1 lemon⁣ 2 tbsp olive oil⁣ 1/4 cup plant milk ⁣ 1/2 tsp salt⁣ 4 tbsp nutritional yeast⁣ 1/2 tsp garlic powder⁣ Fresh basil to garnish⁣ ⁣ Instructions: ⁣ 1. [FOR THE TOFU RICOTTA) Remove tofu from package and wrap tofu block in 2 paper towels. Squeeze for 10 seconds then break apart tofu into your food processor. To the food processor add salt, 2 tbsp olive oil, plant milk, lemon juice, nutritional yeast and garlic powder. Pulse 6-10 times until you reach the consistency of ricotta cheese. Taste and adjust salt and seasonings as needed.⁣ ⁣ 2. [MUSHROOM mixture] in a food processor place all your mushrooms. Pulse until you get tiny pieces of mushroom, you can also chop... just chop very smalllllll pieces).⁣ 3. Chop onion small and mince garlic. In a large pan add 1-2 tbsp olive oil, sauté onions and garlic for 3 minutes then add in mushrooms. Cook for 10-15 minutes. You want the moisture to evaporate...Season generously with salt and pepper.⁣ I cooked my mixture for 20 minutes. 4. Bring a large pot of lightly salted water to a boil. Cook lasagna noodles in boiling water for 8 to 10 minutes. Drain noodles, and rinse with cold water. ⁣ 5. Preheat oven to 375 degrees. ⁣ 6. Thinly slice your zucchini, I used a apple peeler.⁣ 7. To assemble, spread 1 cup of marinara sauce in the bottom of a baking dish. Arrange 6 noodles lengthwise then add mushroom mixture, followed by a layer of sauce, thinly sliced zucchini (season lightly with salt and pepper, then add layer of tofu ricotta. Repeat these layers. Top of with sauce and a layer of vegan mozzarella cheese .⁣ 8. Cover with foil. Bake in preheated oven for 25 minutes. Remove foil, and bake an additional 25 minutes. Cool for 15 minutes before serving. Top off with fresh basil and chili pepper flakes ⁣ ⁣ ⁣ #veganfoodie #crueltyfree
user_6;user_61.jpg;"Let's talk PANTRY! ⁣⁣ ""Hay frijoles en la casa"" every mexican parent😅⁣⁣ growing up a pot of beans was a whole damn meal & a pantry staple 🤍 My staple pantry items & tips on HOW to keep everything fresh, nice and organized using @rubbermaid Brilliance Pantry Containers. #ad ⁣⁣ ⁣⁣ Peep IGTV for an in depth tour video! ⁣⁣ ⁣⁣ KEY TIPS:⁣⁣ Store your rice, flour, sugars, legumes, pastas in an airtight sealed @rubbermaid (Brilliance Pantry Containers) to keep food fresh and to avoid pantry bugs and flies. I also like that these containers are stackable, come in tall and wide sizes & are crystal-clear.⁣⁣ ⁣⁣ Stay organized by labeling everything! I used @dymolabels label maker!⁣ ⁣ Keep the items you use daily or frequently towards the front and extras in the back (the extras must be sealed & un opened/ & or in containers) Divide items in sections…baking section, rice/legumes & pasta section… etc.⁣⁣ ⁣⁣ MY MUST HAVE PANTRY ITEMS⁣⁣ •Brown rice, jasmine rice, sushi rice⁣⁣ •Pinto beans & black beans ⁣⁣ •Pastas, GF pastas, Lasagna noodles, rice ramen ⁣⁣ •Rolled Oats, Quick oats, granola, Nuts and Seeds, cacao nibs⁣⁣ •Medicinal mushroom powders, protein powders, vegan collagen •Baking Goods: All purpose flour, almond flour, all purpose GF flour, oat flour, flax meal, Baking soda/powder, cornstarch, powdered sugar, brown sugar, cane sugar, coconut sugar, active dry yeast ⁣⁣ •Oils, Avocado oil, coconut oil, extra virgin olive oil, sunflower oil ⁣⁣ •Nutritional yeast⁣⁣ •Nut butters, tahini ⁣⁣ •Matcha, cacao, teas, coffee, dandy blend ⁣⁣ •Dark chocolate, bars, snacks⁣⁣ •Canned food times, beans, coconut milk • • #vegan #pantry #pantrytour #health #plantbased #veganfoodie #crueltyfree #vegansofig #vegansofinstagram #whatveganseat #veglife #plantbased #plantbaseddiet #foodporn #comfortfood #dairyfree #vegetarian #veganaf #vegancheese #f52grams"
user_6;user_62.jpg;EAST AFRICAN GOODNESS!⁣⁣⁣ (Do you cook plantains? If so lmk how!) Bless @flavorsofeastafrica for having delicious vegan options. ⁣ ⁣ SWIPE FOR To see @chancy.james & I do a taste test. Celebrating Juneteenth with one of our fav SD restaurants for lunch (they're open for dine in too)! ⁣⁣can't wait to do more research and learn how to create delish dishes like this! 🤤 ⁣⁣ If you're in San Diego, support the businesses you see above 🤍🙏🏼⁣⁣⁣ Details:⁣⁣⁣ White coconut rice with kidney beans⁣⁣⁣ Fried Plantains⁣⁣⁣ Saffron rice with carrots & potatoes ⁣⁣⁣ Collard greens + Cabbage ⁣⁣⁣ Eggplant in tomato sauce ⁣⁣⁣ Lentils in curry sauce ⁣⁣⁣ •⁣⁣ •⁣⁣ •⁣⁣ ⁣⁣ #veganfoodie #crueltyfree #vegansofig #vegansofinstagram #whatveganseat #veglife #plantbased #plantbaseddiet #foodporn #comfortfood #dairyfree #vegetarian #veganaf #vegancheese #f52grams #feedfeed
user_6;user_63.jpg;Crispy tofu w/ Creamy California avocado vinaigrette, cilantro lime Mexican rice⁣⁣ ⁣⁣ This one is crispy, comforting and creamy all in one. #ad ⁣ With the help of the creamiest, tastiest avocados @ca_avocados, I made a yummy creamy⁣ avocado vinaigrette that is so versatile, perfect in this dish, but also can be thrown into a salad,⁣ on tacos or even in a pasta salad!⁣⁣ Grab recipe below (full blog post available too!) #CaliforniaAvocados⁣⁣ Recipe⁣⁣ ⁣⁣ -Creamy avocado vinaigrette-⁣⁣ Ingredients:⁣⁣ 1 california avocado ⁣⁣ Juice of 1 lime⁣⁣ 1/2 a serrano pepper⁣⁣ 2 cloves garlic, minced ⁣⁣ 1/2 onion ⁣⁣ 1 tsp salt⁣⁣ 1/2 tsp ground pepper⁣⁣ 1/2 bunch fresh cilantro⁣⁣ 3 tbsp olive oil⁣⁣ 1 1/2 tbsp white vinegar⁣⁣ 1/4 - 1/2 cup water⁣⁣ Method:⁣⁣ 1. Begin by adding 1 tbsp olive oil to a pan. Slice up 1/2 an onion then add to the pan and sauté for 5 minuets until onions begin to turn golden. Then add in minced garlic and cook for 2 minutes. Add onions and garlic to a blender along with the remaining ingredients & Blend... add an extra 1/4 cup of water if needed. Taste and adjust seasonings.⁣⁣ ⁣⁣ -Mexican cilantro lime White rice- Ingredients:⁣⁣ 1 cup white rice⁣⁣ 1 3/4 cup filtered water⁣⁣ 1 tbsp better than bouillon paste ⁣⁣ 2 tbsp olive oil⁣⁣ 1/2 onion, diced very small⁣⁣ 3 cloves garlic, minced ⁣⁣ 1/2 bunch cilantro⁣⁣ 2-3 limes⁣⁣ 1 cup frozen veggie medley ⁣⁣ (Optional) 1 cup shredded vegan cheese ⁣ ⁣ Instructions:⁣⁣ 1. Heat 2 tbsp olive oil in a large saucepan over medium-high heat. Add in the onions & cook for 2-3 minutes until translucent then add in minced garlic, and cook for an additional 1 minute. Next lower heat to low setting and add in rice. Moving the rice around cooking it for 4-5 minutes until slightly golden. ⁣⁣ ⁣⁣ 2. Add 1 tbsp bouillon paste to 1 3/4 cups water, stir until bouillon paste is dissolved. Add into the rice, bring heat to medium-low, and simmer the mixture, add frozen veg, then cover with lid and cook for about 20 minutes until rice is fluffy and cooked. Turn off heat, add chopped cilantro , juice of 2 limes & an optional 1 cup shredded vegan cheese over top of rice. Cover and let sit for 10 minutes to let the cheese melt.⁣ ⁣#vegan
user_6;user_64.jpg;"CREAMY VEGAN White bean PASTA w/ roasted tomatoes and crispy BEANS⁣ (swipe for a @chancy.james taste test ft me) ⁣ ⁣ So easy, simple & yum. Tag your ppl and grab recipe!⁣ ⁣ ""How to"" on ig stories! ⁣ RECIPE⁣ Serves 2-4⁣ Roasted tomatoes + Crispy beans (crispy beans recipe from @sophia_roe)⁣ 1 Can white beans (I used butter beans)⁣ 2 tbsp Olive oil or avocado oil ⁣ Big Pinch of salt⁣ Ground pepper⁣ 2 cloves garlic, minced ⁣ 1 pinch ground cumin ⁣ 1 1/2 tbsp Herbes de Provence ⁣ 1 pint cherry tomatoes ⁣ 8 ounces pasta ⁣ 1 Can cannellini beans (drained and rinsed) ⁣ 1/2 cup plant milk ⁣ Big pinch salt⁣ Ground pepper to taste ⁣ 3 tbsp nutritional yeast ⁣ Juice of 1 lemon ⁣ 2 tbsp olive oil (or avo oil) ⁣ ⁣ Instructions ⁣ 1. Rinse and dried both cans of beans. For the ones your making crispy, let them dry out for 10 minutes. Then to a baking sheet or cast iron, add the beans and cherry tomatoes. Drizzle over oil then season Generously with salt, pepper, herbes de Provence, 2 garlic cloves (minced), pinch ground cumin. Toss then bake in oven at 400 degrees for 20-25 minutes. Check on them half ways through... shaking the tray to allow them to flip. ⁣ ⁣ 2. Cook pasta according to directions on your package. Then in a blender combine other can of rinse beans, plant milk, olive oil, salt, pepper, nutritional yeast, juice of 1 lemon. Blend until smooth. Once the pasta is done cooking add the sauce to a pan and add cooked pasta noodles. Add a couple splashes of the hot pasta water to loosen up the sauce if needed! Add additional salt and pepper to taste.⁣ ⁣ 3. Serve hot with the crispy beans and roasted tomatoes in top! •⁣ •⁣ •⁣ ⁣ #vegansofig #vegansofinstagram #whatveganseat #veglife #plantbased #plantbaseddiet #foodporn #comfortfood #dairyfree #vegetarian #veganaf #vegancheese #f52grams #feedfeed #yum #plantbased #plant #veg #noodles #pasta"
user_6;user_65.jpg;"VEGAN RAJAS CON CREMA⁣ TAG YOUR PEOPLE! THIS IS A MUST TRY!!! (""How to"" in my highlights)⁣ A creamy pepper and corn Mexican dish perfect in tacos or paired with Mexican red rice. swipe to see my taste test😌⁣ ⁣ [ALSO Hi! I know it's been the longest I have put a pause on recipes but hi I'm back. Miss you y'all and ty for your patience ❤️] ⁣ Recipe from my girl @alcachofffa ⁣ ⁣ RECIPE⁣ Ingredients:⁣ 4-5 poblano pepper ⁣ 2 tbsp avocado oil ⁣ 1 yellow or white onion, thinly sliced ⁣ 4 cloves garlic, minced⁣ 2 cups frozen corn⁣ 1 cup raw cashews ⁣ 1 1/2 cup plain unsweetened any plant milk ⁣ Juice of 1 lemon⁣ 1 tsp salt ⁣ 1 tsp garlic powder ⁣ 1/2 tsp ground nutmeg⁣ METHOD⁣ 1. In a bowl add raw cashews and cover with hot water… let sit for 20 minutes then strain.⁣ 2. In this step you could either roast your peppers on an open flame, rotating, making sure it gets evenly chard OR Preheat oven to 500 degrees F (260 degrees C). Line a baking sheet with aluminum foil and add poblano peppers. Roast poblano peppers in the preheated oven for 20 minutes; flip and continue roasting until skin is charred and flesh is soft, about 20 minutes more. ⁣ 3. Place roasted peppers in a bowl and each individual one with a water paper towel then cover bowl with plastic wrap; let steam for 10 minutes. Carefully remove plastic wrap and peel the skins from the peppers and remove seeds and stems. Cut peppers into strips. ⁣ 4. Heat 2 tbsp oil in a saucepan over medium heat; cook and stir onion until soft, 5 to 10 minutes then addd garlic. Add poblano pepper strips and corn; season with salt and pepper then cook for 5-7 minutes. Reduce heat to medium-low.⁣ 5. In a blender combine soaked raw cashews, almond milk, juice of 1 lemon, salt, garlic powder and ground nutmeg. Blend on high until smooth. Stir in cashew mixture and keep on simmer for about 5 minutes. Taste and adjust seasonings as needed adding salt and pepper.⁣ •⁣ •⁣ #veganfoodporn #veganfoodie #crueltyfree #vegansofinstagram #whatveganseat #plantbased #plantbaseddiet #foodporn #comfortfood #dairyfree #vegetarian #veganaf #vegancheese  #f52grams #feedfeed #yum #plantbased #plant #veg #mexican #mexicanrecipes"
user_6;user_66.jpg;"Lift black voices ⁣⁣⁣ Fight racism ⁣⁣⁣ Donate⁣ 100% of sales have been donated.⁣⁣⁣ @chancy.james and I take care of all shipping costs and materials so your $15 IS GOING TOWARDS Change. ⁣⁣⁣ ⁣⁣⁣ We have a limited amount of prints left, please DM ASAP if you’re interested. ⁣⁣ UPDATE: All sold out! Thank you!!! 230 prints = $3,655 straight towards donations! peep ""BLM"" highlights! Click link in bio for all donation resources and find black owned businesses and creators in my ig stories and highlights✨"
user_6;user_67.jpg;"I will not be posting recipes / regular content this week. ⁣⁣⁣ INSTEAD, I will passing the mic to powderfull black voices in this space and continuing to post useful resources. ⁣⁣⁣ *I have shared black owned businesses and creators on my IG story & will continue to share more (so please leave suggestions below in the comments❤️)⁣ ⁣ ⁣ Time to get educate; how?⁣⁣ Read, listen to podcasts, watch a documentary... I have left all these recourses in my ""BLM"" highlights ⁣⁣⁣ ⁣⁣ Powerful video by @jlawaustin 🙏🏼⁣⁣⁣ ⁣(Last photo) Lastly, since many of you requested I make prints... I did ✨ I will be donating 100% of the sales to organizations in support of BLM / small businesses who need help rebuilding. Please DM if you're interested in a print. ⁣⁣⁣ ⁣⁣⁣ Thank you @jessicawilson.msrd & @blackandembodied for starting this #amplifymelanatedvoices movement ❤️"
user_6;user_68.jpg;"""If you're neutral in situations of injustice, you have chosen the side of the oppressor"" -Desmond Tutu Hearts are breaking. I will use my voice as someone who is in a place of privilege as a non black POC. I recognize that I obtain privilege and it's people that do have privilege, who should stand up & USE THEIR VOICE. *There is more to sharing just recipes on my platform right now. Please swipe above + Check my highlights for ways to help make a change / where to help / donate. ALSO... please leave more resources below if you have any. *ps Im no profesional artist 🎨 I just really felt pulled to paint today and this felt right ✊🏿✊🏾✊🏽✊🏼 #blacklivesmatter #georgefloyd #justiceforgeorgefloyd"
user_6;user_69.jpg;CRISPY POTATO TACOS + GUACASALS (“how to” on ig stories) TAG YOUR PPL ! Swipe above for guaca salsa recipe ! Tacos dorados 🇲🇽 ❤️ RECIPE 2 lbs yukon gold potatoes, peeled 2 tbsp vegan butter (optional) 1 tsp salt 1 tsp garlic powder  1/2 tsp pepper  12-18 corn tortillas  Avocado oil or oil of choice for frying Cashew Crema  1 cup raw cashews  1/2 cup filtered water 3 tbsp nutritional yeast (optional) 1/2 tsp salt Juice of 1 lemon  1/2 tsp garlic powder Other toppings Salsa Avocado  Cilantro  Cherry tomatoes  Cabbage  Limes Instructions: 1.Steam peeled and chopped potatoes for 10-15 minutes until fork tender and cooked all the way. In a bowl add cooked potatoes, salt, pepper, garlic powder and vegan butter. 2.Heat tortillas slightly so that they are bendable. I usually wrap a stalk of tortillas in a dish towel and microwave for 30-45 seconds until soft. 3.Add 2-3 tbsp potatoes to one side of tortilla and fold to close. Don’t let too much of the potato near the edge. 4.Add enough oil to the bottom of a pan and fry for 2-3 minutes on each side or until golden brown. BE CAREFUL frying! Add your crispy tacos to a plate lined with paper towels. Do this in batches letting a little room in between each taco. You can also bake them at 375 for 10 minutes… just brush with a little oil on both sides. 5.For the cashew cream combine all ingredients in blender and blend on high until smooth. If you have a weaker blender soak cashews for 10 minutes in hot water prior to blending 6. Enjoy tacos right away!!!! They’re best hot and fresh. #veganfoodporn #veganfoodie #crueltyfree #vegansofig #vegansofinstagram #whatveganseat #veglife #plantbased #plantbaseddiet #foodporn #comfortfood #dairyfree #vegetarian #veganaf
