person_id;image_id;caption
user_8;user_811.jpg;This is not my post. I found it through @finnharries and the art work/post is originally by @courtneyahndesign 🙌🏻. Originally I had shared an artwork saying “black lives matter”. Then I saw so many people saying “all lives matter” and thought “well that’s against the point”. But gave in to other peoples opinions and changed it. Now, I accept my fault, and choosing to share my lesson. I am a white female. I am an example of what it means to have white privilege. Not intentionally. And not by choice. But it is there nevertheless. I have always known and been taught that everyone is equal and valid and important regardless of their skin colour, demographic, religion, race, culture, sex etc. human is human, and love is love and we are ALL made divinely. And although I grew up being told about racism, I never understood it properly because it wasn’t a part of my reality. I am sorry for my ignorance. I am sorry. I can now see that there is a huge difference between being “not racist” and being “actively anti-racist”. I am not proud of my lack of action. I don’t know the right way to approach this. And I am terrified I’ll do it wrong and say the wrong thing. Because I KNOW that this matters. But that is exactly why I SHOULD speak to the issue rather than avoid it. Racism is not just a part of “2020”. It’s not something we will just “get over”. It has been present for MANY GENERATIONS! and not just in America, but internationally, even in my own country Australia. And it is NOT OKAY. But I don’t know how to help. Teach me. Guide me. Show me how to help heal the terrible wrongs that have happened. Tell me what I can do to be proactive in this battle. I know my apologies, OUR apologies will never be enough. But I am a student of this world, and open to receiving the lessons I need to learn, in order for this existence to be a kinder, more welcoming and accepting place for us all. I am deeply sorry, for any time, and every time I could have or should have done more, been louder or more vocal. I am learning. Please forgive me ❤️
user_8;user_812.jpg;If you need to ask the question, You already have your answer. 🔮✨
user_8;user_813.jpg;Sometimes when i’m on my mat I can tune in to myself so strongly that I tune out of the material world completely. And it is the most refreshing rebirth EVERY. SINGLE. TIME. ✨🙌🏻 Song: Day Dreamin’ by @cbrondes 🤙🏻 (link to the full song is on my story) 🙈 #yoga #yogapracticeworld
user_8;user_814.jpg;Live wildly, Love passionately. Or is it the other way around? ☀️😊🌙🦋🐝
user_8;user_815.jpg;Repeat after me: “I am crystal clear about my thoughts, feelings and the intentions I want to magnify and manifest” ✨🌙🤍 @stonedcrystals clear quartz aka “The Master Healer”
user_8;user_816.jpg;“I just want to yell at the moon. But then I realise I actually just want to scream at the part of myself that I see in her. Or perhaps it’s the part of her I see in myself. So really, I want to scream at myself.  But I also want to hold the moon. I want to hug her and reassure her that it will all be okay. I want her to know she is safe to exist, and worship her in her every phase. I just wish the moon could see herself the way I do. Perhaps that’s also what I want for myself. “ - #writtenbysjana
user_8;user_817.jpg;"Details; midnight on a full moon, the smell of blooming wildflowers, overgrown weeds, ageing wood, unbrushed hair that dangles just above her collarbones, first loves, new crushes, dried salt in sunbleached eyelashes, wrinkled linen sheets, freshly washed towels, the “popping” sound of a fireplace, morning light that streams through dirty windows, the rhythm of a leaky tap, goosebumps in summer, the first day of spring, handwritten love letters, the distinct scent of a well-read book, stumbling across childhood photos, unexpected catch ups with old friends, prolonged eye contact with cute strangers, freshly baked bread, giving thanks before a home cooked meal, picking up developed film photos you forgot about for months, satisfyingly loud high-fives, long hugs and the feel of your fingers in the hair of the one you love. #writtenbysjana"
user_8;user_818.jpg;When someone asks me what my qualifications are...
user_8;user_819.jpg;Momentos sin precio ✨
user_8;user_820.jpg;“Our one true Mother tongue is the language of the body” ✨ When was the last time you gave yourself permission to feel good? I mean, REALLY good? The last time you felt not only comfortable in your skin, but also desirable to yourself? The last time you understood your own value, beauty and strength. Then understood that all that passion & power was alive inside of your body. And that same skin, was also uniquely beautiful, divine even, and worthy of receiving P L E A S U R E . Begin to notice where you are, what part of yourself you’re embodying and what you’re doing the next time you step in to that “inner Goddess” (or God!) and take note of the things that turn you on, and the things that turn you off. I’m not just talking about sexually either. Intimacy and eroticism is so much more than just the physical components. It’s about your energy, your life force your ability to be intellectually challenged and cognitively stimulated. What is intimacy to you? What is the experience of true intimacy like? Is it powerful? Playful? Is it a place to surrender and abandon parts of yourself? A space to be adventurous and curious? Is it creative? What is the language that you use within experiencing and exploring your own intimacy? ♏️ Words inspired by the podcast I listened to today... I linked it in my stories if you want to listen. I HIGHLY recommend! Thanks for the suggestion @lucetteromy 💛 dress: @grace_loves_lace
user_8;user_821.jpg;Sunny memoirs from today ✨☀️ 19/5/2020
user_8;user_822.jpg;Here’s to the road blocks that turned out to be divine redirects 🙌🏻 Thankful for all of the happenings we encounter in this short but indelible lifetime, and all of the many lifetimes that have come before 💛 Existence itself is nothing short of a miracle, and i’m able to experience it here, with you ☀️🌙✨
user_8;user_823.jpg;“Maybe you’re finding it hard to see the magic, because the magic is IN you” ❤️ #writtenbysjana
user_8;user_824.jpg;Tag that friend(s). 🦋 (or just tag some women in your life who inspire you to no end!) Then also tag yourself. Seriously, do it 🙌🏻 And if you find it hard to do that, or to accept that maybe this is the truth, then this is for you ESPECIALLY! Women, it’s time we start treating eachother, and ourselves, with more compassion, humility, understanding, empathy, love and support. Rather than looking at someone and wanting what they have, or overflowing with envy, may we be audible with our affections. May be voice our admirations whilst simultaneously praising the same potential, the same Goddess that resides within our own beings. We are countless different formations of the same matter and magic. Recognising someone elses light doesn’t dim our own. Just like following someone elses light, will never lead us home ❤️ Repost @hara_thelabel - loved the post so had to share, but also genuinely love this brand and their ethos! Beautiful, sustainable, earth friendly and all about finding, feeling and playing with the Goddess within each of us! ✨💛 not sponsored, just spreading the love!! @hara_thelabel !! #beagoodhuman #womensupportingwomen #maywerise
user_8;user_825.jpg;Medicine for the body and soul ✨ #yoga #yogaathome #yogapractice
user_8;user_826.jpg;"“I had a dream last night that I was made of water. I was one with the sea, the clouds, the creeks and ponds. I was a whispering wave, a raging river and a silken snowflake. I was ever-present, and yet I sat still in peaceful presence and listened and watched as the world around me continued to flow. I heard the heartfelt conversations of my friends; letters of the soul. I watched in awe as they laughed, and danced through the years. Some got married, some had children, others travelled to distant lands and howled beneath starlight skies and bathed in lunar light. I felt it all too. I felt their pleasures, their pain, their hardships and triumphs. I felt their energy rippling through my being and bubbling up from within. When I woke, I forgot to breathe. And for a few seconds, I was convinced I didn’t need to. For I wasn’t a being submerged within wetness, I was the wetness surrounding the submerged.” #writtenbysjana I’ve had a hard time breathing all day actually. My lungs feel weak and tight, my ribcage too full of emotions for my lungs to expand. I wasn’t drowning beneath the surface, but I’m choking on this air."
user_8;user_827.jpg;Dreaming of being here again!! 😭☀️👌🏻
user_8;user_828.jpg;"“Become more aware of what’s really worth your energy” ☀️ As a social introvert (I like socialising but I NEED isolation to re-energise my batteries and soul soothe), this has been a constant and continual challenge and lesson. Knowing when to pull, when to push; when to give to others, and when I just need to give to myself. ✨ Maybe one day I’ll learn to surrender to the balance, who knows! But for now, i’m just enjoying the bumpy ride! • Edited using Presets from the Preset Bundle! Now available for 7 days only - link is in my bio! Over $4500 USD of value for only $70!! #yoga #beachyoga"
user_8;user_829.jpg;Guess what?!? The Preset Bundle is back! This time with all new presets, all new content and even better value!! Over $4521 USD for only $70! That’s INSANE VALUE! Over 98.5% off! 🤗🙈🙌🏻👌🏻☀️✔️ YES YES YES!!! This time there is not only preset from 40+ of your favourite influencers (including @doyoutravel @gypsea_lust @elsas_wholesomelife @saltyluxe @haylsa @dirtybootsandmessyhair @officiallyquigley @chelsea.jean ) and content creators, but also video presets, ebooks, wallpapers and cheat sheets on IG follower growth, how to work with your fav brands and tips on how to get “the shot” 👌🏻 Everything you could possibly need, and more! Over $3000 USD for only $70!!! Link is in my bio or swipe up on my stories! This offer is available for one week only! Get in quick! • Pic by @eastonschirra
user_8;user_830.jpg;“It takes time to heal. But it also takes courage” - Zitate Täglich
user_8;user_831.jpg;BRB just hanging out the washing like i’m mad at it 😂 📷: @eastonschirra
user_8;user_832.jpg;"SOUND ON “There is an unrivalled sense of softness in the expansion of the ocean; as if the sea herself is reaching out to hold you” - the oceans waves #writtenbysjana #beachyoga #yoga #yogaeverydamnday"
user_8;user_833.jpg;This is a reminder from the Universe to stop, close your eyes, and breathe through whatever holds heavy inside you 💛 #isolation #meditate #meditation #soothe
user_8;user_834.jpg;“Once, I saw a bee drown in honey, and I understood.” - Nikos Kazantzakis Pic by @brookeartstudio 📷
user_8;user_835.jpg;“Where does your heart go, when your mind wanders?” #writtenbysjana
user_8;user_836.jpg;The sense of stillness in movement 👌🏻 • Before one of my dogs ate and killed our pot plants 😭 #workoutathome #homeworkout #fitness #yoga #yogaeverydamnday #yogainspiration
user_8;user_837.jpg;Hey there my fellow earth babies 💛 Just checking in to see how everyone is. Sending a warm virtual hug should anyone who is needing it and a reminder to remain soft and open hearted during these trialling times. Here’s a little something I wrote this afternoon and wanted to share 💛 Relevance of the video? Absolutely none. I just liked how my hair felt and wanted it documented 😂 • “Now is not a challenge, it is an opportunity to honour the many archetypes that live within each of us. To respect, forgive and LISTEN to the innate knowledge and knowingness we are remembering, and to continue trusting our own unique,messy, divine path. Each moment is not “unfolding” as much as it is aligning in perfect synchronisity that is necessary for our personal evolution. This is a reminder of the immense power in our ability to surrender, and the strength it takes to let go of that which does not support our constant and continual transformation. “ - The inevitability of becoming a butterfly #writtenbysjana #isolationthings #sharethehappy #sunshinestateofmind #hairgoals #curlyhair #sunshine
user_8;user_838.jpg;The next time you find yourself on your mat, and doing heart openers or back bends (particularly bridge & wheel pose or variations) I encourge you to find conscious and intentional stillness after you release. I like to come down on to my back, keep the spine lengthened and knock the knees in together or lay in supta baddha konasana (souls of the feet together, knees splayed out to either side of the room) and take one hand to my heart space and the other to my belly. I close down my eyes and enjoy feeling the benefits of the heart opener move through me, and with the breath. There is a sense of surreal and sensual pleasure in the moments after a heart opener. And I often can’t help but smile inside and out 💛 •  #workoutathome #yoga #yogaathome #fitness
user_8;user_839.jpg;Self massage has become an integral part of my self-care routine. I am a hugger. That is how i’ve defined myself for years now. I identify with it so strongly because it is the way I show, give and feel love, acceptance and appreciation. I put my heart against someone elses heart, wrap my arms around their body and soul, and we breathe together for a while. To me, that’s the ultimate “hello”, “thank you”, “I need you”, “I see you”, “it’ll be okay”. Hugs to me, are their own language. Hugs say the things that sometimes the mouth struggles to put words to. Hugs know that sometimes a hug doesn’t need to say anything, it just is. And not being able to hug at these times, social distancing from everyone except the three people in my household is HARD. I’m doing it because I know it is caring for others and the global collective, but it is hard on a soul level. So, i’ve been hugging myself. Hugging myself emotionally, cognitively & spiritually (self pep talks, journalling, meditations reading and mindfulness), physically (I have a crescent-shaped hug-pillow I sleep with, yoga, exercise, self massage) and literally (yeah I have even been literally wrapping my arms around myself and giving myself a hug. It seems small, but it is these little things that are keeping me sane right now. 💛 Other things that help me: routine (maintaining a normal sleep/wake/work schedule), sunshine (vit D), getting in the ocean (only for a surf or workout swim as we aren’t allowed to hang around at the beach anymore), variety (spicing things up and trying new things), finding balance between being productive, and doing nothing and being okay with not achieving anything other than eating and brushing my teeth that day) What feels like a self-hug to you? P.S if you’re not sure what self-massage is or looks like, head over to my website (link in bio) and I have a completely free guided self massage under the tab “Yoga” and then “The Retreat Yourself Series” xx #selflove #quarantine #workoutathome #workinathome
user_8;user_840.jpg;“Maybe the journey isn’t so much about becoming something, as it is about UN-becoming everything you thought you were” 🌙
user_8;user_841.jpg;Created a zen den, and my soul is now smiling at the thought of being stuck here more often 🤗✨🙌🏻
user_8;user_842.jpg;Surf Culture
user_8;user_843.jpg;Wishing I could self-isolate in the ocean 24/7 ♏️🌙🌊
user_8;user_844.jpg;The ocean, She has watched me fall in and out of love. Again and again, She’s there to catch my overflowing joy, And cradle me in the depths of my grief. #writtenbysjana (At the moment she’s catching my joys 🤗 life is alright 🦋 i’m very thankful for what I have and who I am becoming) x
user_8;user_845.jpg;A spoonful of magic 🌙✨
user_8;user_846.jpg;The most healing location in the entire world, is within you ✨
user_8;user_847.jpg;*pinch me* 🙈✨ Flash back to a few weeks ago when I received the opportunity to teach yoga 210m above sea level, on a helipad atop of the world’s most luxurious hotel 🙌🏻 This was such a surreal day, and i’m so honoured, thankful and humbled that I was able to share this memory with such beautiful souls 💛 grateful for this opportunity of connection. Thank you for having us @dubaiholding @burjalarab I still can’t believe we did this!! 🙈
user_8;user_848.jpg;“Welcome to Monday!”, said the sun ☀️
user_8;user_849.jpg;Sundays ☀️🙌🏻 There has been SWARMS of dragonflies lately, And I believe they are beautiful reminders of light, transformation and growth 🌙 So I find them quite magical to have around ✨ P.S I have been trying to intentionally do more of the things that I am not entirely in control of, and not entirely comfortable doing. My rational self, and even spiritual body, KNOWS that this is requiredof me in order to discover and RE-discover growth and soul progression. I’m not as comfortable surfing as I was when I was younger - I stopped doing it for a while and lost my confidence. Am I a pro surfer? Hells to the no. But do I enjoy getting salty, and wobbling my way across waves? Hells YES! 🤗 I control SO many other aspects of my life, even down to my yoga practice, I am in FULL control over my body and know what it is doing, and how to move and adjust it. Surfing, i’m like a log trying to wiggle, or a wiggle trying to log 😂 And part of me LOVES giving up the need to control, surrendering and just chilllllliinnnngggg
user_8;user_850.jpg;“The ocean is as rigid as she is flexible, As wide as she is deep. Despite her fluidity, and the way she pulses to the collective breath, She moves for the sake of moving, Not for the sake of you.” #writtenbysjana
user_8;user_851.jpg;I’m so thankful that being restricted from our norms, doesn’t mean we lose the ability to move all together! Grateful we can still bend, and flow, and jump and kick and sweat and handstand from the comfort of our own homes! Otherwise I think i’d be going a little stir-crazy right now 😂🙈 How are you keeping active? • Flashback to a few weeks ago when I got to shoot a fun campaign with @fpmovement #movingtogether
user_8;user_852.jpg;RETREAT YOURSELF - day 3 already!! Todays get-to-do: - 50 min power yoga - 12 min mindful sensory visualisation - Journal Prompt ENJOY! 💛✨ If you haven’t yet signed up and you want to join, OR you for whatever reason didn’t receive todays links, type “retreat” in to the link in my bio xx
user_8;user_853.jpg;Where the sun shines, That’s my happy place 🙌🏻 (got a sneaky little surf in for the past two days! (I’m not by ay means a “good” surfer, but I thoroughly enjoy flailing around and trying anyway haha!). 🙈🤗 About to do a 20 min progressive muscle relaxation practice (part of day 2’s FREE content for the Retreat Yourself series! If you want to sign up go to link in my bio and type “retreat” ) x
user_8;user_854.jpg;Beginning of day 2/10 for the RETREAT YOURSELF series 🌙 Todays content is now launched, so go check your inbox for a: - 20 min prana vinyasa flow - 20 minute Mindfulness (Progressive Muscle Relaxation) - Todays journal prompt - optional 10minute yogi core/ab routine  Don’t worry, you can sign up ANY day, however you won’t be able to get access to previous days content! So make sure you sign up NOW if you haven’t already! All you need to do is go to the link in my bio and type “retreat” and you will be sent that days content! New content dropped at 7am AEST (Syd time) every day for 10 days! 💛
user_8;user_855.jpg;Bulked Papaya Boats! Tastes like Hawaii 🌺🙌🏻 Papaya, coconut yoghurt, sliced fresh figs, seed mix, coconut/cashew butter, and honey ✨👌🏻 You’re welcome! End of day 1/10 of the Free Retreat Yourself at-home Series! How is everyone feeling?! ❤️ If you haven’t signed up yet and missed todays content, there is a 65min vinyasa and a 15 min guided meditation waiting for you! All you need to do is go to the link in my bio and type “retreat” x • P.S you may not know this but I have a plant-food account called @nourish_not_punish_ and I post some meal ideas like this there !!
user_8;user_856.jpg;It’s officially LIVE! The 10 day Retreat Yourself Series is now here!! If you haven’t already signed up, you still can! Go to the link in my bio and type “Retreat”! For 10 days of FREE mindfulness, yoga, meditation and a few miscellaneous surprises too! Content is released daily at 7am AEST (sydney time) and sent straight to your messenger inbox! Todays classes are: - 65 min grounding vinyasa - 15 min guided meditation - daily journal prompt
user_8;user_857.jpg;The RETREAT YOURSELF Series is now here!!! Woohoo! A completely FREE 10 day self-retreat that you can do from home! Daily practices of yoga, guided meditations, mindfulness and movement from myself and 2x professional mindfulness psychologists. So you can stay calm, happy, and healthy in these harder times. This is for your wellbeing and mental health. This is FREE so it is accessible for EVERYONE! “When you can’t go outside, go INSIDE!” Begins April 1st (Wednesday) but you can sign up now and be ready ahead of time 🤗 Tag someone who you think would love to do this with you, and share the FREE love! What have you got to lose?! 🙈 Swipe up link is in my bio and my stories! 🤗  Want the content? Head to my bio link and type “Retreat” on via FB messenger!  For people commenting on that they don’t have messenger - Please email user_8yoga@gmail.com and we will send there!
user_8;user_858.jpg;This is for anyone who misses or doesn’t currently have access to the ocean ✨ May this soothe your soul, and help your heart ❤️
user_8;user_859.jpg;“She was bright like the night, And simple, like quantum physics” Spin off an original by R.M Broderick Pic by @eastonschirra
user_8;user_860.jpg;“She wears strength and darkness equally well, the girl has always been half goddess, half hell” - unknown Art by @lucia.dami ✨
user_8;user_861.jpg;"When it is time for change, the Universe will make it so uncomfortable that it will become near impossible for the same dysfunctional patterns to continue repeating. Shifts, changes and challenges will demand to be felt and heard, as a desperate attempt to wake ourselves up and shake us from our own disorder. When the limited ways of human kind have reached their limits, when we are on the borderline of exhausting all our resources, tiring all our solutions, we will see not the end of the world, but the beginning of a new reality. Our old ways of existence have become unsustainable. We are currently at a cross-roads. We can choose to remain in a limiting headspace - believing this moment in time, these challenges are simply coincidental. Or we can open our minds and realise the truth; the sheer inevitability of this divine unfolding. This is not happening to us necessarily, it is simply happening. We can accept this, and utilise this as an opportunity to evolve and transcend. Or we can struggle through, attempting to maintain our attachment to old habits and ways. A radical shift (personally, collectively, and even globally) is necessary, and it is here, knocking at our doors. What happens next, is up to you ✨#writtenbysjana"
user_8;user_862.jpg;Self Isolation = solo dance parties 👌🏻 Secondly, Our words vibrate an energy all of their own, we should be more careful of the sounds we communicate and share with this world. I don’t think we should be “social distancing”. We should be practicing “Physical distancing” or “positional awareness”, yes. Either intentionally decreasing, limiting or stopping your exposure, to protect not only yourself but to keep in mind the concern of other peoples welbeing. It’s times like these where the unfolding of scenarios that are consuming and out of our immediate control, the last thing we should be doing is creating seperation between souls and loosening the connection that weaves the whole of humanity 💛 @saltatshoalbay
user_8;user_863.jpg;I realise in times like these, when we are forced to veer from our regular realities, our known habits, and ways of life, that what is needed is also the very thing that can seem most challenging. When we are forced to disconnect, what we really need is to reconnect and look within. Or at least, that’s what it feels like for me. What do you think? I’ve made a quick little poll on my stories for some feedback - i’d love to hear your opinion and to see how you’re going! If you have time, (and maybe time is all you have at the moment!) it’d be great to hear your perspective. Drop in to my stories and let me know how you’re dealing, and what could make this time better for you as an individual and as a community! 💛💛
user_8;user_864.jpg;When this ends, and it WILL end. I can only pray we remember and embody the lessons we are currently learning. May we treat others with the same kindness, give them the same empathy and stand together with the same solidarity. When this ends, and we can once again embrace, touch and connect, May we embrace one anothers peculiarities as well as their bodies. May we touch one anothers hearts, not just their hands. May we connect to each others souls, not each others wifi. For as confronting and overwhelming as this all is, there is no denying it is proving to be a powerful period of growth and collective education about why our old patterns are no longer sustainable. I can only pray we remember and embody these lessons we are currently learning. #writtenbysjana 📷: @samearp
user_8;user_865.jpg;Why does it require chaos to create compassion? Isolation for connection? Disaster for indifference? The segregation of communities, to build unity? Why do we feel we must be lost, in order to be found? #writtenbysjana Wearing my @modibodi undies ✨
user_8;user_866.jpg;Some words laced with sunshine for your day ✨ I have seen this soo many times on my friends stories, and it rings so true, and is something I think we could all benefit from reading, again and again ❤️ So here is a little reminder for you. Hopefully a handful of the weight has started to lift in your part of the world. I hope you are experiencing and witnessing the softness and warmth humanity can generate, and this will only make us more wise, open and conscious as an entire race. I like to see the good in situations, and maybe i’m too much of an optimist, but I can see a clearing in the not so distant future and am confident that this bizarre situation will make us stronger ❤️ Rather than talking about how scary this time is, Try to focus your energy on the abundance of stories emerging of human goodness and the random kindness you’ve seen or heard. ❤️ This one is reposted from @ashleymfreeman 🦋
user_8;user_867.jpg;"“We are all just star-shine wrapped in human skin, and the light that we are looking for, has always been within."" Beauty is about feeling comfortable and confident in your skin. Beauty is not the way we look, it's the way we think of and speak to ourselves.  Enter, two of my new @biossance products! 🙂 (All vegan, clean, non toxic, sustainable, conscious, recyclable, renewable and made with intention!) The Squalane + Marine Algae Eye Cream (the best hack for tired eyes, to firm, settle and rejuvenate!) and the Squalane + Rose Vegan Lip Balm (my daily go-to for hydration, softness and lip lushness!) My thoughts on beauty, as well as my beauty routine, have changed significantly over the last few years. And now, more than ever, I truly believe in the importance of embracing CLEAN beauty.  Take a look at your skincare and beauty products. Do you know what is in them? Do you know where their ingredients are sourced or come from? Are they good for you? Good for the planet? Good for your soul? What brands are you choosing to support? What do these brands stand for?  Become aware, of the power you possess through your purchasing. And maybe explore within yourself if there are any ways in which you could invite lighter living.  Once you become conscious to your actions and the effects they have, it is hard to become unconscious again.  I now choose to only invest in and support brands, products and organizations that I know are doing their part for the planet.  What are you choosing? All @biossance products now available @SephoraAUS and @SephoraNZ (shop sephora.com) #BiossancePartner #cleanbeauty #thereisnoplanetb #yourchoicesmakeadifference"
user_8;user_868.jpg;Δ Metanoia Δ
user_8;user_869.jpg;Don’t worry, be happy 🦋 No seriously, stop worrying. Fear begets fear, Love begets love. Choose consciously.
user_8;user_870.jpg;Sometimes, there is more said in silence ✨
user_8;user_871.jpg;GIVE AWAY!!! 👌🏻🙈🦋✨🙌🏻 I’ve teamed up with @koala to give away any product from koala.com ! 🐨 To enter just follow everyone @koala_giveaway is following, tag a friend, and comment what you want, and why 🤗  Winner will be chosen in 5 business days. Or use MATESWITHSJANA for 10% off everything! If you want a closer look I just uploaded a new youtube video of a tour of my bedroom! 🙈link is in my bio 🐨👌🏻 #organisewithkoala #sleepoverwithkoala #ad
user_8;user_872.jpg;Cynefin. 👌🏻✨
user_8;user_873.jpg;@starkandfreya = fashion for the modern conscious woman 👌🏻 This is what the world needs more of !! An online store bringing together and supporting eco friendly, sustainable and soulful brands you know, love and trust - supporting small, local, ethical brands and encouraging our big labels to shift towards a more sustainable model. (They only use compostable packaging, seed or recycled paper, tote bags made from recycled materials, donate $1 with every purchase to plant a tree, etc) 🙌🏻 Find this outfit and many more beautiful pieces at @starkandfreya 💛☀️ Use the code: SJANA for 15% off! Let’s shop sustainably - save the planet and look good doing it 😉
user_8;user_874.jpg;It’s a zone-out, to zone-in kind of zone ✨ P.S the preset bundle is only available for 1.5hrs!!!! Last chance! Over $2980 worth of presets and content ceating value for just $70!! Link is in my bio or in my stories!
user_8;user_875.jpg;"“What do i do now?” He asked. “What do you do now? You do what you’ve always done. You wake up, brush your teeth, smile at yourself and do what needs to be done. You give yourself time to heal, and space to feel. You trust the divine process, and witness a world of emotions moving through you. You cry, you break, you fold. You laugh, you build, you seek. You release the illusion and realise that you actually haven’t lost anything. All you lost was the idea of a life with that person. You lost the concept of them; a portrayal. Your belief or hope was shattered only in your mind. But you cannot lose something you never had. Something that was never destined to be yours. This impermanence is both a brilliant blessing and a burly burden.” #writtenbysjana Pic by @eastonschirra"
user_8;user_876.jpg;"Hey soul family 🦋 I just wanted to get on here and express a message from my heart to yours. The whole reason I teach yoga, is because of my own personal experience with it, and the way it has helped me to grow, learn, HEAL and ultimately shaped me in to the soul I am today. My favourite part of this job is being able to connect to YOU so vulnerably, openly and deeply. I’ve found the way to do this is through transformational retreats - I make myself 100% available and present for you on my retreats, and they aren’t just a week of yoga in pretty places. They are truly sacred experiences; opportunities for true transformation and personal evolution. If you are drawn to a retreat, it isn’t by coincidence. It is the Universe redirecting you and gently steering you in her own divine way. If you are interested or curious about learning more, please head over to my stories and I will share a link there to join a chat dedicated and devoted to informing you about an unrivalled opportunity to join myself and @skybearb on a journey of the soul at our Evolve Retreat (Deep healing, yoga, transcendental breathwork, meditation, wholesome food, and once-in-a-lifetime experiences) in the Dominican Republic this August 10-16th. More info in chat and on my website www.sjana.com.au ❤️✨🦋 May this retreat, serve as a direct portal to your personal evolution"
user_8;user_877.jpg;The biggest preset bundle EVER is now available!!! For one week only! Over 97% off - $2,980 USD of value for only $70!!!! That’s insane!! 56 preset packs (for both lightroom on your mobile AND desktop) from your favourite Instagrammers 👌🏻 so if you’re a professional photographer / content creator or just wanting to up your insta-game, this is PERFECT! This photo was taken on an iphone, so you don’t need to have anything fancy to make this work for you as you can see!! I downloaded it myself too - it’s SUCH an insane bargain aghh!!! Available NOW but only for 5 more days! (Link in my bio or in my stories if you want to get them for yourself too!!) 🦋
user_8;user_878.jpg;“I asked the Universe to help me grow with her, And it started to rain” ✨🌱 As she heals from her burdens, so will I 𓂀 P.S does this not even look real to anyone else?! It’s so surreal and looks like a green screen to me haha but it’s not I promise 😂
user_8;user_879.jpg;Trust the flow within 🌊✨ @modibodi
user_8;user_880.jpg;Ahh Dubai, you’re such an amazing place!
