person_id;image_id;caption
user_31;user_310.jpg;"𝔸𝕟𝕩𝕚𝕖𝕥𝕪 𝕚𝕤 𝕚𝕟 𝕚𝕟𝕕𝕚𝕔𝕒𝕥𝕠𝕣 𝕥𝕙𝕒𝕥 𝕚 𝕒𝕞 𝕟𝕠𝕥 𝕣𝕖𝕤𝕡𝕖𝕔𝕥𝕚𝕟𝕘 𝕞𝕪 𝕠𝕨𝕟 𝕓𝕠𝕦𝕟𝕕𝕒𝕣𝕚𝕖𝕤.⁣ ⁣ ⁣ Our emotions are the messengers that bridge the gap between our sub-conscious and our aware mind. They tell us when one of our needs is not being met, or a personal boundary has been crossed. ⁣ ⁣ ⁣ I have noticed for myself that anxiety in particular shows up when i am either bulldozing myself (not respecting my own boundaries) or feel stressed about being able to cope with a future event. ⁣ ⁣ ⁣ Anxiety is probably one of the hardest emotions to pin down as to what it’s trying to tell me. So here are some tools that i have found really work to help shift through it:⁣ ⁣ ⁣ 1. Sit down in meditation and focus fully on all the sensations you feel in your body. ⁣ ⁣ 2. Notice where you feel the anxiety in my body - for me it’s always my heart centre⁣ ⁣ 3. Ask your anxiety (out loud or in your head) what is it trying to tell you, why is it here? What does it want you to do?⁣ ⁣ 4. Write everything out in your journal⁣ ⁣ 5. Now that you know WHY you feel anxious; take a moment to reassure yourself. Always be kind on yourself. You could tell yourself: feeling this way makes complete sense, seeing the circumstances. Validate your feelings. ⁣ ⁣ 6. once you have done that, ask yourself: what is something i can do in this moment to help me honour the anxiety’s message? What can i do to shift? What action can i take that feels aligned?⁣ ⁣ ⁣ The action steps that came out of this little exercise will differ from person to person and from moment to moment. Sometimes it’ll look like cancelling plans because you feel overwhelmed, or asking for help from a loved one. Maybe it looks like asking for advice or researching a certain topic. ⁣ ⁣ ⁣ But the best way to shift out of any uncomfortable emotion is a combination of self-validation + taking action 🦋"
user_31;user_311.jpg;𝚒 𝚊𝚖 𝚌𝚘𝚗𝚜𝚝𝚊𝚗𝚝𝚕𝚢 𝚙𝚛𝚊𝚌𝚝𝚒𝚜𝚒𝚗𝚐 𝚑𝚘𝚠 𝚝𝚘 𝚜𝚞𝚛𝚛𝚎𝚗𝚍𝚎𝚛 𝚝𝚘 𝚕𝚒𝚏𝚎.⁣ ⁣ I had the idea of challenging myself to create two YouTube videos a week. I think i was slightly delusional and in denial that my cfs wouldn’t interfere but I wanted to at least try. 😅⁣ ⁣ Not even four days in, my body started protesting. It made me sad because mentally i feel so inspired, but physically i just couldn’t keep up. ⁣ ⁣ Instead of forcing my way through it, i am surrendering to this experience. It’s a constant balance between rest and action. ⁣ ⁣ And I am so happy of how far i have come, because a year ago i would have pushed through. The difference now is that i promised myself that i would always put my health as first priority no matter how inspired i feel to work. ⁣ ⁣ Growth isn’t always visible, sometimes it’s a metamorphosis of the mind 🦋 ⁣ .⁣ .⁣ .⁣ .⁣ .⁣ #yogalife #selfcarehacks #yogainstructor #backbendlove #yogaathome #stressmanagement #yogaforthesoul #yogafromhome #yogajourney #yogainspiration #theuniversehasyourback #growthmindset #howtoloveyourself #spiritualgrowth #spiritualist #selfempowerment #meditation #selflove #raiseyourvibration #spiritualjourney #lightworker #spiritualawakening #higherconsciousness
user_31;user_312.jpg;I constantly have to remind myself that just because something isn’t working out right now, it doesn’t mean it’s not meant to be. If something is not quite going to plan, change the plan, not the destination. Don’t be afraid to experiment with new approaches and make changes along the way. So often i have an idea in my mind of how i want to get somewhere and most of the times life takes me on a different route. But that doesn’t mean the destination has changed. Trust that as long as you keep your focus, you’ll get there 🦋
user_31;user_313.jpg;𝚈𝚘𝚞’𝚛𝚎 𝚊𝚕𝚕𝚘𝚠𝚎𝚍 𝚝𝚘 𝚖𝚊𝚔𝚎 𝚊 𝚜𝚌𝚎𝚗𝚎 𝚒𝚏 𝚢𝚘𝚞 𝚏𝚎𝚎𝚕 𝚖𝚊𝚍𝚎 𝚞𝚗𝚌𝚘𝚖𝚏𝚘𝚛𝚝𝚊𝚋𝚕𝚎.⁣ ⁣ Going off my story yesterday, where i shared about a guy that approached me on the street and tried to guilt me into continuing to talk to him. A lot of girls reached out to me in the dm’s saying they have experienced similar encounters. And it wasn’t my first one either. ⁣ ⁣ I remember about three years ago i was at an ayahuasca weekend and we were going to do an ‘energetic cleansing’. The whole group had to divide into pairs and one person would sweep the other person’s energy field. There was one guy in the group that had been eyeing me the whole weekend and i REALLY DID NOT want to end up with him in the pair. But before i knew everyone had already found a partner and he was walking towards me. I didn’t feel comfortable around him. His energy was very overpowering and intrusive but i agreed on doing the exercise together anyways because i didn’t want to be mean and reject him just based on my intuition telling me something was off about him. When it was his time to ‘sweep my energy field’ he decided to lightly stroke my whole body - and i mean butt and up my thighs included. I felt SO uncomfortable but didn’t say anything because i didn’t want to cause a scene. ⁣ ⁣ Afterwards i opened up to one of the organisers of the weekend and told her what happened. And what she told me was so simple but powerful. She told me that i should have made a scene. “Who cares what other people think - if someone is making you uncomfortable, you tell them because no one will be able to do it for you. You cause a big scene if you have to. You could have even just said ‘no’ when he asked to form a pair with you - you don’t even owe him an explanation. If you don’t want to, you don’t have to.”⁣ ⁣ It was almost as though i was waiting for someone to give me permission to stand my ground and protect my own boundaries. ⁣ ⁣ CONTINUED IN THE COMMENTS 🦋 . . 📸 by @daria_szotek
user_31;user_314.jpg;Three steps to re-connect to the present moment when you feel overwhelmed. ⁣ ⁣ One good thing about my chronic fatigue healing journey is that it taught me to become super in-tune with my body and my state of my mind. ⁣ ⁣ Here’s what i like to do to re-ground myself in the present moment when i start feeling overwhelmed:⁣ ⁣ 1. bring the focus back on your body. When you feel overwhelmed you are most likely stuck in a whirlwind of thoughts. Bringing the focus back to your body brings you straight back to the ‘now’. You can do this by gently tapping parts of your body (like with EFT) and tell yourself while tapping ‘i am tapping my collarbone’, ‘i am tapping my right forearm’ and so forth. It might seem silly but it really helps with rooting down. Do this for at least 3 minutes, longer if you want to. ⁣ ⁣ 2. Next step is to focus on your breath. Bring one hand to your heart and the other to your belly. When breathing in, first breathe into your belly, trying to move your lower hand with your belly. Once you can’t expand your belly any further, fill up your chest, trying to move the top hand with your chest. To exhale, empty out your chest first, then your belly. If you want to take it a step further, try to make your exhales longer than your inhales. I like to inhale for 4 slow counts and exhale for 6. ⁣ ⁣ 3. Last step: take out a journal and start writing down everything that’s on your mind. Once you have ‘dumped’ everything onto the paper, brainstorm on some ways you can deal with the current situation. You are looking for small action steps that will help you lessen the load, or help you cope with it better. ⁣ ⁣ What are your go-to rituals to help deal with overwhelm? Share them in the comments so other people can draw inspiration from them! 🦋 📸 by @daria_szotek
user_31;user_315.jpg;Who else wishes they could be a full-time mermaid? 🧜‍♀️ Give me the sun, the ocean, snacks and i am a happy gal. 💘 . . 📷 by my angel @daria_szotek (dm her for photoshoots in the brighton area) . #mermaidlife🐚 #brightonphotographer #brightonphotography #slowlivingforlife #slowlifestyle #oceanbaby #beachbumforlife #vegansofuk #ukyogis
user_31;user_316.jpg;𝕎𝕚𝕟 𝕗𝕣𝕖𝕖 𝕒𝕔𝕔𝕖𝕤𝕤 𝕥𝕠 𝕞𝕪 𝕊𝕖𝕝𝕗 𝕃𝕠𝕧𝕖 𝔸𝕝𝕔𝕙𝕖𝕞𝕪 𝕔𝕠𝕦𝕣𝕤𝕖 I have decided that on every 10th of the month I will be giving away a free spot for someone AND their friend (so two winners in total) for my 6-weeks self love course called ‘the Self Love Alchemy course’! It’s a completely self-paced course that dives deep into our inner critic, how to make friends with her and how to rebuild your confidence. We also have monthly virtual women circles, a facebook group and a telegram chat to stay connected to the other women in the course. This course includes EVERYTHING that i did to finally start feeling at ease in my own being. And let me tell you, it took me *years* of trial and error to find the tools that really helped me feel good about myself. There is also a lot of BONUS content: extra journalling prompt to get to know yourself better, 6 guided meditations (voiced by me), a flow chart on how to get to the bottom of your emotions AND the funnest part: a one day mini retreat ebook, which talks all about self-care and how to plan an at-home retreat. If you want a chance to win the free spot for yourself and a friend: tag your favourite friend in the comments and like this post. You can comment as many times as you want! I’ll pick the winners this friday (so two days from now). Good luck!  PS: for more information about my the course, check the link in my bio 💘 . . . . #selflovetips #confidencetips #selfloveclub #selflovealchemy #confidencecourse #vegansofinsta #vegansofuk #guidedmeditation #meditationpractice #buildconfidence #innerjourney
user_31;user_317.jpg;•Confessions • I am not always the best at listening when someone asks me difficult questions. All too often i catch myself getting defensive. You’d think after years of self-exploration and spiritual practices i’d have an easy time letting go of my ego and accepting when i am wrong 😅 i could go all spiritual bypassing on you and say it’s the stubborn taurus in me but let’s be real it’s just me 😂 i feel like as humans we don’t like to be told we are wrong. We like to come to that conclusion on our own terms, preferably somewhere away from the public. I guess i fear being shamed for the fact that i was mistaken. And i really don’t like the feeling of getting lectured (i mean who does right?). It’s something i am still unpacking. I guess a lot of it has to do with wanting to be seen as a good person and having autonomy over my choices, not being pushed or forced into a certain direction but coming to it through my own research. I am learning and growing. And trying to figure out how to respond from a place of curiosity and openness. 💛 . . . #selfreflection #spiritualgrowth #lifelessons #bohominimal #vegansofuk #veganselfie #mirrorselfie📷 #curtainbangs
user_31;user_318.jpg;I had a conversation with someone the other week about food habits and it made me realise i rarely crave junk food. The only things i’ll crave are salt&vinegar crips and sweet&salty popcorn. But that’s as ‘junky’ as it gets. And i have them maybe once every other week. My body mainly craves wholefoods on a daily basis because that’s what i’ve been feeding it for years now. I also feel like your gut microbes play a big part in what you’ll crave. If you keep eating junk, you keep feeding those bacteria who thrive on it and they’ll create cravings for those foods once you stop eating them. There is also the whole mental aspect of using food for comfort to soothe our emotions. So that’s why it takes a while to get to a place where your body craves wholefoods instead of processed foods. It takes a while for your gut to adjust to these new foods AND of course learning to cope with your emotions without relying on food to numb yourself takes time too. So don’t be too harsh on yourself and definitely don’t see it as something to ‘perfect’. Everything in moderation is key ✨ . . . #wholefoodsplantbased #plantbaseddiet #plantbasednutrition #veganfoodshare #buddhabowl #healthyeatinghabits #healthyeatingtips #vegandiet
user_31;user_319.jpg;What a week it has been! I am still trying to figure out how to start posting normally again while also not coming across as tone deaf. Something really important i heard someone say on here is that it’s not a sprint but a marathon. It’s better to take your time to take it all in and to allow it to truly change you, than to quickly post some things and then forget about it. We want lasting change. I will continue to post about racism and #blacklivesmatter in my stories because that’s where i get the most engagement (which means i reach more people through my stories than my posts). And i created a saved highlight for those wanting to learn more about it. 🖤 I hope everyone is doing well and also taking care of their mental health while all of this is unfolding with such intensity. Also some great account to follow:  @blklivesmatter @colourofchange @naacp @civilrightsorg  Photo by @daria_szotek
