person_id;image_id;caption
user_7;user_70.jpg;FEAR is not an option.⭐️ . Years and years of my life were driven by fear. I let myself down, I let others down, I kept myself in a miserable place because I was scared. . Scared of eating more food. Scared of gaining weight and my body changing. Scared of feeling the discomfort. Scared of losing control. Scared that if I did all these things and still wasn’t happy, still wasn’t performing as well as I wanted to, that I would be even more miserable because then I wouldn’t have ‘oh it’s because I’m not eating enough/underweight’ as an excuse anymore... . It’s normal to be a little scared of uncertainty and the unknown. . But I’ve learnt that ‘it’s too scary’ and ‘it’s too hard’ are simply excuses. Choices. Limiting beliefs. . YES, it’s hard. But you can do hard things. Nothing changes if nothing changes, and letting fear hold you back from pushing yourself out of your comfort zone, facing discomfort and actually making changes, then you can’t expect things to be different. . Feel the fear. Do it anyway. 🦋 . Wearing @fortify_gear ~ my code is ‘Nina’ ✨
user_7;user_71.jpg;VANILLA BERRY OVERNIGHT OATS🍓✨ you know you’re going to have a great day when it starts like this! . I always get asked how I make my overnight oats so thick and creamy, so I thought I’d share a few more recipes for your inspiration🙌🏼 . TO MAKE them: ▪️soak your oats overnight by covering them in boiling water. This makes for super soft + easy to digest oats! ▪️in the morning, combine 2 tbsp vanilla plant protein powder, 1 tbsp flaxmeal + 1/2 cup @purecocobella coconut water, mix well and allow to form a pudding. ▪️combine this pudding with your soaked oats and a handful of frozen raspberries. ▪️spoon into a bowl + top with your choice of toppings. I added banana, trail mix and pistachio almond butter🌝 . Not only DELICIOUS but will keep you energised + satiated for hours!💛💛
user_7;user_72.jpg;Avoiding PASTA?🤔 if you are still subscribing to the belief that pasta is an unhealthy or ‘bad’ food choice, I want you to seriously question where that thought comes from... . It’s easy to fall into the trap thinking a food is ‘bad’ from things that we hear and read, mainly on social media or in magazines, or amongst friends etc. . But I want you to ask yourself: why? What’s so bad about it? . Pasta can be not only a delicious, filling, energising, easy and cheap meal but ALSO an incredibly nutritious and wholesome one🙌🏼 . Think about it: ▪️choose a whole grain or legume based pasta and you’ve got a great source of filling complex carbs, dietary fibre, B vitamins and protein. ▪️pair it with a veggie-based sauce and you’ve got even more fibre, vitamins, minerals + antioxidants. . ▪️make it flavoursome with fresh or dried herbs, garlic and spices (and a good sprinkling of cashew Parmesan😍), for all the taste satisfaction. . The word bad does not belong here🤚🏼♥️ . P.S. Zucchini noodles is not pasta. It’s vegetables. Just saying.
user_7;user_73.jpg;#VEGAN FRENCH TOAST🤤🤤 I don’t know why it took me 5 years of plant based eating to try making vegan French toast...let’s blame it on the fact that I only had it a handful of times in my entire life🤷🏼‍♀️ . ▪️high protein. ▪️high fibre. ▪️really easy + quick to make. ▪️soft and moist inside with a golden crust. Amazing. . 👉🏼topped with banana + @99th_monkey hazelnut butter (aka. Nutella)🙌🏼 . This ideal breakfast, brunch or snack recipe is up on my blog now ~ link is in my bio!!💛💛
user_7;user_74.jpg;REAL glad I meal prepped these Curried Sweet Potato Lentil Patties this week👏🏼🌱 coaching evening CrossFit classes I usually get home kinda late and tired ~ so it’s gotta be quick + easy. That little bit of planning and preparation goes such a long way and you truly never regret it ~ am I right or am I right? 🌝 . Served them with a quick side salad for some extra freshness + crunch! . For the mixed salad 👉🏼 baby spinach, lettuce, homegrown lentil sprouts, roasted zucchini, mini gherkins + @mindfulfoods Teriyaki Munchies, drizzled in raspberry balsamic vinegar. A GOOD combo💛
user_7;user_75.jpg;#VEGAN CHOCOLATE YOGHURT🤤 by now, you all know I’m crazy for my homemade vegan Greek yoghurt. It’s a great deal cheaper than store bought yoghurt, high in calcium + protein, easy to make, turns out thick and creamy AND tastes amazing 👏🏼👏🏼 . BUT did you know that you can also turn it into different flavours? Like this choc yoghurt just like the one I grew up loving🥺 perfect with banana + cereal, on top of oats or crunchy granola. . RECIPE: 1 cup homemade soy yog (recipe is up on my blog) 1-2 tbsp cacao powder 1 tbsp maple syrup or sweetener of choice 1 tsp lemon juice Optional, drop of vanilla extract . . 👉🏼Mix it all together until well combined and enjoy!!💛💛 . OR instead of cacao powder and sweetener, I sometimes add a scoop of @switch_nutrition choc Adrenal Switch instead, which tastes AMAZING + has the additional benefits of boosting the magnesium content to aid muscle recovery even further. My code is NINA10 🌝
user_7;user_76.jpg;INTUITIVE EATING ~ listening to your body. Eating when your hungry and stopping when you’re satisfied. Sounds ideal right?🌝 . But is it appropriate for eating disorder recovery? . #truth is, if you’ve struggled with an eating disorder or known someone who has, you’ll also know that recovery from an eating disorder is so much more complicated than ‘just eating’ and honouring those body cues becomes a virtually impossible task when: ▪️you’ve been ignoring + suppressing them for months to years. . ▪️your mind is plagued with disordered thoughts and beliefs around what + how much you should/shouldn’t be eating and what is adequate. ▪️your hormones and digestion are compromised to a point where you aren’t even getting accurate physical cues. ▪️your nutritional needs for recovery and healing are high!! Eating to ‘hunger’ would mean you simply don’t meet those needs... . Both in my personal and professional experience, meal plans are an IMPORTANT tool and stepping stone on the path to recovery from an eating disorder where the end goal is being able to eat intuitively again🙏🏼 . Read exactly WHY, what this involves + everything else you need to know about intuitive eating VS meal plans in ED recovery up on my blog now ~ link is in my bio!💛
user_7;user_77.jpg;Hands up for TACO TUESDAY🙌🏼 made these Spicy Mexican Pulled Jackfruit Tacos for dinner the other night and they’re tooo good. Can’t not share the recipe 😍 . If you haven’t yet tried jackfruit, it’s a fruit yes, but the unripe tinned stuff makes a great plant based meat alternative👏🏼🌱 it has a texture similar to pulled pork or chicken, and a neutral flavour so easily takes on the taste of whatever you add to it. In this case, a killer marinade!🔥 . RECIPE: 150g plain @amazoniaco tender jack 1 small onion 1 tsp cumin 1 tsp ground coriander 1/2 tsp smoked paprika 1 tsp each onion and garlic powder 1 tsp tamari or soy sauce 1/2 tbsp lemon juice 1 tbsp tomato paste . 1️⃣Cook diced onion with spices in a non-stick pan until soft. Drain jackfruit, remove any seeds + pull it apart to ‘shred’ it. 2️⃣Add jackfruit, lemon, tamari and tomato paste, and sauté until sauce is thick. 3️⃣Serve in tortillas (I used homemade chickpea flour ones) with lettuce, chickpeas + avocado!!🥑💛
user_7;user_78.jpg;MAPLE CARROT CAKE DONUTS 🌝🥕✨ no week of mine goes by without some snack prep ~ usually some kind of wholesome baked good, but also frequent appearances are made by bliss balls, protein bars, Bircher muesli or homemade bread. Preparation is key to good snacking👏🏼👏🏼 . When I’m short on time or just not really in the mood for meal prep, the @macr0mike baking mixes are actual life savers. Easy, taste amazing, great ingredients + they don’t spike my blood sugars either🥰 . This week I made these soft + fluffy Maple Carrot Cake Donuts with a #vegan cream cheese PB frosting. Enough said🙌🏼 . RECIPE: 1 @macr0mike Maple Cinnamon Donut Mix (my code is NINA10) 1-2 carrots, grated 2/3 cup almond milk . . 1️⃣Preheat oven to 180°C and prepare your donut tray. 2️⃣Combine all ingredients, then divide equally into 6 donut holes. Bake for 20 minutes until golden + a skewer comes out clean. 3️⃣Allow to cool before removing from tin + frosting. . For the frosting, combine equal parts @madewithplants original cream cheese + @macr0mike protein PB with 1 tsp orange zest and enough almond milk to make a thick spread. Slather on donuts!💛💛
user_7;user_79.jpg;Morning rituals🌝✨ creamy choc gingerbread protein overnight oats ft. ALL the toppings. What are your favourites? . Speaking of TOPPINGS, here are some reasons why I’m a big fan: ✅they add flavour + variety. A great way to keep things interesting and delicious. ✅they add texture. Crunch. Something creamy. Something fresh + fruity. All about that satisfaction. ✅they add extra micronutrients. Fruit adds extra vitamins + antioxidants, whilst nuts, seeds and nut butters are an amazing source of healthy fats + important minerals, such as iron, zinc, selenium + magnesium. ✅they up the energy content. Oats by themselves aren’t a very high energy breakfast, but adding plenty of toppings is a great way to increase that to ensure you’re meeting your requirements! . Here we have 👉🏼 banana, frozen mango, trail mix + @99th_monkey almond butter 💛
