person_id;image_id;caption
user_18;user_180.jpg;"What are you grateful for today?🙏🏽 . . . For me, today I'm mega excited about finally getting to e-meet my entire Summer e-course #foodphotography student group! 🥳🥳🥳 . . . Teaching is my LIFE and being able to share what I love so much with creatives from around the world will always hold a special place in my heart❤️; it's SO exciting to see everyone find their voice and that inner confidence to show up as their unique creative being💥. . . . But that begs the question, how can we avoid imitating the creatives we admire and instead find our own style 💪🏽? And, moreover does having a recogniseable strong, personal #foodphotography style actually matter? 🤔 . . . These are just some of the things I discuss in some depth this week on the #eatcaptureshare podcast (48), so if you've not listened in yet, please do. I'll pop the link in my bio and on stories for an easy swipe up and also post the link below 🥰. . . . IMAGE INFO: #vegan blondie trilogy complete (see previous 2 posts for part 1 and 2). I seldom make something as photogenic as baked goods, so when I do I usually try lots of different camera settings, backdrops and stories to give each photo version a different feel. I call it playtime 🙈. . . . Shot on @canonuk 5D mark iii, 24-70mm lens, 1/25 - F5 - ISO200. Edited with TLP hazy concrete + preset from my COMPLETE Lightroom collection. I’ll pop a BTS of this shot on stories ☺️😅. . . . https://user_18.co.uk/eat-capture-share-podcast/food-photography-instagram-q-and-a . . . #veganuk #veganbaking #whatveganseat #flatlayforever #lovetrumpshate #foodstyling #creativityfound #calledtobecreative #fromscratch #postitfortheaesthetic #f52community #feedfeedvegan #beautifulcuisines #hautecuisines #eattheworld #thatsdarling #letscookvegan #thebakefeed #foodandwine #bombesquade"
user_18;user_181.jpg;WARNING! This is not a post about #vegan blondies.✊🏽 . . . I’m also not going to tell you how messed up things are at the moment because I know you know and more importantly I’m trying to focus on positive ways forward 💪🏽💥. . . . 💓So with that in mind I’d like you to know that NOW is the time to send waves of positive energy into the world cuz DANG the world needs it. Together with beautiful strangers, foodie friends and talented creatives, we’re working on something pretty cool behind the scenes but we need YOU to make it happen.💓 . . . We’re looking for someone to help us put together a 3 minute IGTV video to launch our project next month😅. Please note, this is a not-for-profit creative collective project with a mission to promote positivity, creativity and a strong anti-racist message. Does this sound like something you’d like to support with your knowledge and creative talent? 💥💥💥 . . . If you want to do something and know how to edit videos for IGTV, I’d love to hear from you. We need you 💓. Please DM me for further info. Thank you 🙏🏽. . . . #calledtobecreative #creativityfound #eatcaptureshare #communityovercompetition
user_18;user_182.jpg;Does anyone actually care about what I have to say? Do I have anything unique to offer? 🙈 . . . Is it a smart move to be more vulnerable on instagram and share more personal content?🤔 . . . Is it really that important to have your own unique food photography style🤓? . . . How can I grow on instagram TODAY?😎 . . . These questions may seem random, but they are all CONNECTED and are some of YOUR most frequently asked questions💥. They are also the questions I answer on the #eatcaptureshare podcast this week (episode 48)💪🏽! Have you tuned in yet? 🙋🏽‍♀️ . . . To listen in, please head to stories or the link in my bio for an easy swipe up, or copy and paste the link below. Enjoy 💕💕💕. . . . IMAGE INFO: Gooey #vegan banana blondies made this morning cuz it was raining 🌧like craycray and the bananas were looked a bit bruised and battered so I thought, why not?! I shot these blondies 3 different ways for kicks and because the light was just so dreamy and again, why not?! 😆I'll share some of the other shots soon🥰. FYI we all had 1 blondie square with #plantbased hemp yoghurt to balance out the sweetness with some acidity. The tiny bit of cherry compote was solely for photography purposes. The rest was frozen for a rainy day 😋🙃. . . BTW if you don't like your blondies (or brownies) gooey, I don't think things are gonna work out between us💁🏽‍♀️. Just sayin'. 😆 . Shot on @canonuk 5D mark iii, 50mm lens at 1/124 - F4 - ISO400. Edited with TLP dark green wood Lightroom preset from my COMPLETE and ESSENTIAL preset collection. . . . https://user_18.co.uk/eat-capture-share-podcast/food-photography-instagram-q-and-a . . . . #foodphotography#foodstyling #veganuk #veganbaking #whatveganseat #flatlayforever #lovetrumpshate #creativityfound #calledtobecreative #fromscratch #postitfortheaesthetic #f52community #feedfeedvegan #beautifulcuisines #hautecuisines #eattheworld #thatsdarling #letscookvegan #thebakefeed #foodandwine #bombesquade
user_18;user_183.jpg;When’s the last time you did something that scared you as a creative?🤔 . . . Yesterday I sent 2 cover options for my book on #foodstyling to my mailing list and asked my subscribers to choose their favourite one🥰. Initially I was pretty relaxed about it 😎, but on the day, yesterday I actually almost cried😅. What if the covers tanked and no one liked them after MONTHS!!! of working on them together with my dream team @evoller and @thebrand_stylist . I was SO nervous 😬 . I pressed send anyway, hoping for the best 🤞🏽. . . . Then I actually properly cried 😭as I got about 50 emails 🙈 and over a hundred lovely comments on the book covers from my creative community all filled with thoughtful, considered feedback. Wow, I was blown away🙏🏽. THANK YOU everyone for your support and for caring about this creative project at a time where I wondered if anyone actually still wanted to hear about this book 🙈. At a time where I was doubting myself and unsure if I can pull this whole thing off without the backing of a publisher ☺️. . . . I’ll reveal the winning cover on the blog soon and share more of the ENTIRE creative process, as well as why the cover design took so much time and consideration😅. In the interim I’ll leave you with an older but rather delicious flatlay😘. Is that ok? . . . . #wherewomencreate #veganuk #vegansofinstagram #whatveganseat #foodandwine #imsomartha #vegansofig #letscookvegan #mycommontable #gatheringslikethese #calledtobecreative #easyvegan #plantbasedfood #eatcaptureshare #theartofslowliving #feedfeedvegan #f52grams #bombesquade #eattheworld #plantbased #f52community #bestofvegan #eatcaptureshare #foodphotography
user_18;user_184.jpg;LAST CHANCE! 🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️ Would you like to receive feedback on your food photography? 🙋🏽‍♀️ . . . Have someone give you honest advice and practical suggestions on where you’re going astray, then check in and hold you accountable so that you continually work on making your images better? 💪🏽 . . . If that sounds like you, then my signature online food photography course may be just what you’re after! (Though be quick cuz the EARLY BIRD offer expires TODAY 😅!) ✨✨💪🏽 . . . Who is the ecourse for: ✨ - ambitious beginners who are committed to work at their own pace ✨ - experienced photographer who want to take the next steps and go pro 💪🏽 . . . Who it is NOT for: - complete beginners who haven’t started shooting food yet at all🙏🏽 - those who already know all there is to know about composition, styling, colour theory and visual storytelling . . . If you learn best as part of a small creative community and thrive on feedback and 1-2-1 input, I’d love to hear from you🥰. Just 4 spots left and the EARLY BIRD offer ends TONIGHT🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️. I’ll pop the link to further details below and in stories and my bio for an easy swipe up. Can’t wait to hear from you! . . . https://user_18.co.uk/blog/online-food-styling-e-course-food-potography-2020 . . . . . IMAGE INFO: Inspired by former student @madebymrmillas who just hit 3K 🎉and had a pretty impressive chocolate game going on his feed 😋. . Sometimes I eat allllll the greens and sometimes my #vegan lunch is super lazy 🙈and looks like today’s oh so yummy bread fest with #dairyfree chocolate spread, sesame seeds and a sprinkle of salt! 😅Edited with TLP hazy concrete preset for Lightroom from my ESSENTIAL and COMPLETE preset collection. Included in the ecourse 🥳. 1/100 - F5 - ISO100 . . . . #creativityfound #veganuk #foodandwine #lifeandthyme #whatveganseat #bestofvegan #thatsdarling #f52grams #beautifulcuisines #hautecuisines #eattheworld #huffposttaste #gatheringslikethese #vegansofinstagram #bombesquad #bbcgoodfood #flatlayforever #foodphotography #foodstyling #veganbreakfast #eatcaptureshare
user_18;user_185.jpg;"Is your editing letting your photography down? 🙈 . . I see so many talented photographers and #eatcaptureshare challenge participants stumble at the final hurdle and not put the same amount of time and effort into their editing as they would in the food styling or composition. 🧐😘 . . . Like everything, the devil is in the detail; Lightroom can be really overwhelming so stepping into that creative space with focus and intention is everything💪🏽. . . Even is you use filters or presets, knowing HOW to adjust and adapt them to suit your brand is SO important especially if you want to create a recogniseable and sought after style all your own. . . It’s why we have an entire class in my ecourse dedicated to editing in Lightroom. Plus you get all my 15! Lightroom presets and step-by-step instructions on how to use them as a bonus this season! 🎉🎉🎉 . . . If you want to find out more about my signature online food photography course which starts next week 😳, please know I’ll pop the link to further details below and in stories and my bio for an easy swipe up. Can’t wait to hear from you 🥰🥰🥰. . . . https://user_18.co.uk/blog/online-food-styling-e-course-food-potography-2020 . . . IMAGE INFO: I took this shot for a collaboration with @robertwelchuk earlier this year. I used my TLP dark green wood Lightroom preset from my ESSENTIAL and COMPLETE preset collection. Please swipe left to see the unedited shot ☺️. . . . #beautifulcuisines #creativityfound #veganuk #whatveganseat #eatyourgreens #eattherainbow #feedfeed #f52grams #foodandwine #bestofvegan #vegansofig #vegansofinstagram #letscookvegan #foodphotography #foodstyling #calledtobecreative #gatheringslikethese #thatsdarling #flatlayforever #bombesquade #lovetrumpshate"
user_18;user_186.jpg;"ANNOUNCEMENT! My online food photography and food styling ecourse is now open for registration! 💃🏽 . . With all that’s been going on I couldn’t bring myself to promote the course 🙏🏽, but... . ⭐️ I heard someone say that women of colour running a successful business is a radical act and that defo resonated✊🏽, so I’m gonna show up my best self and do what I feel called to do✨, which means giving 100% to my student group this season 🥰💪🏽 . ⭐️The course provides a safe creative community space where support, deep learning and accountability are at the centre of what we do! . . ⭐️The aim of the course is to give you the tools to step into your full creative being and push yourself to take the next step up the food photography ladder; we do this through teaching sessions, styling demos, written lesson plans, weekly homework, quizzes and more✨ . ⭐️You will be seen and heard and are not lost in a countless sea of students as classes remain small and personable! . . ⭐️We touch base LIVE each week, you have the option of working with me 1-2-1 to get honest feedback and practical advice on how to identify your style and develop it further💓. . . ⭐️If you want to find out more about my signature online food photography course which starts next week 😳, please know I’ll pop the link to further details below and in stories and my bio for an easy swipe up. Can’t wait to hear from you. . . . https://user_18.co.uk/blog/online-food-styling-e-course-food-potography-2020 . . . IMAGE INFO: This morning’s #vegan breakfast. Edited using my TLP hazy concrete Lightroom preset (included in the course 😘). . . . . #creativityfound #veganuk #foodandwine #lifeandthyme #whatveganseat #bestofvegan #thatsdarling #f52grams #beautifulcuisines #hautecuisines #eattheworld #huffposttaste #gatheringslikethese #vegansofinstagram #eatmoreplants #bombesquad #bbcgoodfood #plantbased #healthylifestyle #foodphotography #foodstyling #lovetrumpshate #eatcaptureshare #veganbreakfast"
user_18;user_187.jpg;Do you share what’s in your heart here on instagram?💓 . . Generally I don’t. I focus on offering value and teaching as much as I can about #foodphotography and #foodstyling💪🏽, but I’ve wondered if that’s actually enough and a true and authentic reflection of where I am on my creative path.✨ . . Since the lockdown I’ve noticed that I’ve personally gravitated more towards instagram accounts that go beyond the cute picture and recipe captions and contain more thought provoking content that shows heart, vulnerability, a touch of inspiration and a good dose of bravery⭐️. I feel a call to head in the same direction. . . No worries, this account will continue to focus on the content I’ve shared over the last 6 years (#vegan food photography, #plantbased recipes and creative business and instagram tips), but hopefully with added depth and much more risk taking! ☺️ . . Have you also questioned how you wanna show up here going forward? Does it feel scary to share more of you? . . IMAGE INFO: Speaking of risks, this almond and date syrup cake is the first image I’ve taken in weeks! The cake was SO UNATTRACTIVE, but I wanted to push myself and see if I could make it work. The rose petals were me cheating🙈, but they brought a feminine touch to the shot and just about made it look as delicious as it tasted 😅. Edited with TLP dark green wood Lightroom preset from the ESSENTIAL and COMPLETE collection. Shot on @canonuk 5D mark iii, 50mm lens, 1/100 - F5 - ISO160.
user_18;user_188.jpg;It's been nearly 2 weeks since George Floyd was brutally murdered and the wounds caused from watching those scenes of horror are still there, wide open, with no signs of healing anytime soon. . They hurt so much, NOT because this is the first time I've seen police brutality against a black brother, NOT because I wasn't fully aware of the extent of oppression and racism, NOT because that could have been my brother, my grandfather, my uncle, but because it's the first time I've allowed myself to sit with the grief and upset at a point in time where I (all of us?) was already feeling rather raw. That's been an intense experience. . I know our time of reflection on IG will officially end tomorrow, but to be honest it's going to take a LONG time to get over this, if ever I can. .  I want to show up for you, I want to show up for my business & @iamtabithabrown and @hailethomas have shown me it's possible to mourn AND take up space on IG as powerful, strong, compassionate, creative beings. But, I also know self care is essential right now, so I'm going to take it one step at a time. This may mean days/weeks of quiet, more sporadic posts, or more personal posts like this one. Perhaps I'll plough my energy into a whole other creative project. I don't know yet, I'll let my heart guide me. . . To all of you who have sat in this discomfort with the BIPOC community, who have marched, donated, prayed, had the difficult conversations and started the deep reflection and learning. THANK YOU, I know it's been tough and has taken its toll, has brought up old wounds or made way for brand new ones. But kind of like this image, when you least expect it, the sunshine will break through the clouds, justice will be served, we just gotta keep doing the work to make that happen. And I am hopeful that this time, collectively, we will. .  P.S. I am thinking of arranging a (FREE OBVI!!!!) ZOOM call for those of us in the food space to come together and provide one another with mutual support and a space to chat, outside our family/friend circles because I know there's been some disturbing content even within our much loved food space. This is open everyone. DM me if you’re interested 🙏🏽
user_18;user_189.jpg;Want to hear a beautifully powerful female voice of hope during these times of turmoil and pain? ✨ . . I had the honour of speaking to @palestineonaplate a few weeks ago on the #eatcaptureshare podcast about finding strength during periods of despair, using our creative talents and love of food to support the forgotten and oppressed and how speaking your truth helps spread joy even in the darkest of hours💓. . . When we recorded the episode neither of us had any knowledge of the injustices and police brutality that would once again unfold right in front of our eyes. These injustices by people with power happen ALL THE TIME and @palestineonaplate’s message should ALWAYS be amplified! But airing the episode at THIS pivotal moment felt especially relevant and necessary. 🙏🏽 . . It’s an uplifting and inspiring episode full of examples of how @palestineonaplate is making a difference and how YOU can too! Link in bio and stories for an easy swipe up or copy the link below 🙏🏽. . . . . https://user_18.co.uk/eat-capture-share-podcast/palestine-on-a-plate . . . #wherewomencreate #veganuk #vegansofinstagram #whatveganseat #foodstyling #foodandwine #imsomartha #vegansofig #letscookvegan #mycommontable #gatheringslikethese #bbcgoodfood #easyvegan #plantbasedfood #feedfeed #feedfeedvegan #f52grams #bombesquade #veganpasta #eattheworld #plantbased #f52community #lovetrumpshate
