person_id;image_id;caption
user_1;user_10.jpg;i believe that you are beautiful. i believe that you are perfect. i believe that you are worthy of being spellbound by your own divinity. i believe that you are deserving of remembering that you are god in disguise. i believe that it is your birthright to always feel safe in your skin. i believe that you are so brave. to be human. to be alive. to come to earth, and experience the temporary amnesia that caused you to abandon your wings. to experience the suffering of separation that caused you to forget that you are a living extension source itself, awakening to its own divinity through this fragile human life. so i want to say thank you. thank you for your bravery. thank you for your courage. thank you for the gift of your presence upon this planet. thank you for doing the best you can. thank you for picking yourself back up again, through the pain, through the heartbreak, through the emptiness. through the heaviness you thought would shatter you. it has all guided you here. it has all prepared you for your purpose. which is simply to remember that nothing could, or ever will break the source of heavenly love woven through every inch of your existence. the real you, the eternal you, is untouchable. stir your awareness gently from its slumber. softly reawaken the angelic nature of your being. let self forgiveness become your salvation as you rise in the remembrance that you were always free. your flight will remind others to unfold their wings. i believe that this is how we guide each other back home....by seeing ourselves through the eyes of divinity. and remembering that self love is our natural state of being.
user_1;user_11.jpg;i’ve been savoring moments of self intimacy lately. becoming my own source of medicine. just doing little things to offer myself kindness throughout the day. massaging my skin. making my bed. blessing my food. wearing cute clothes even if i’m staying home all day. playing moody music that makes me want to sing at the top of my lungs. being unapologetically honest even if it feels scary. writing poems just because. releasing lots of tears. speaking to my angels out loud. knowing they are hearing every word. sweating every single morning. feeling stronger every day. mentally and physically. listening to the unspoken whispers arising from the depths of my womb. trusting my instincts. worshipping my body. nurturing my worth. feeling. crying. praying. dancing. resting. being. drinking divinity into the depths of my bones. letting love saturate every crevice of my body until fear becomes a long forgotten memory. i moved into a new home a few days ago and i feel like i can fully rest in my own frequency here. gratitude has become my constant state of being. i’ve been breathing deeper. moving slower. with each inhale, i swear i can feel every internal barrier i’ve built between myself and love gently dissolving. piece by piece. brick by brick. my heart is melting open like a flower unfolding its petals to taste the familiar warmth of a rising sun. i feel like the more i slow down, and be more, and try less, the more magnetic my field becomes to the miracles that support the fulfillment of my mission. i believe the silence has a language of its own for those who have the courage to gaze beneath the chaos. i believe our souls speak to us through stillness. i believe that the entire universe is just waiting for you to stop for a moment...and listen. can you hear the sound of your dreams begging you to surrender just a little deeper? if you let go, i promise love will never leave you. it is all you ever were.
user_1;user_12.jpg;if i change, it’s okay. if i evolve, it’s okay. if i grow, it’s okay. it’s okay to lose touch with who i used to be. i bow to every past version of myself, for carrying me here. i forgive myself for every moment of self betrayal, because i know that sometimes i had to stumble backwards into patterns of pain to see the cycles that need to be broken. even in the darkness, i am rising. even in the emptiness, i am full. it is safe for me to make mistakes. it is safe for me to be imperfect. it is safe for me to be myself. i am proud of who i am. i love who i am becoming. my sensitivity is sacred. i love how deeply i feel. i love my smile, and my tears. i am the witness of these emotional waves, i surrender to their sacred currents of release. i treat myself the way i want to be treated. i rest in the refuge of my divinity. i am at peace in my skin. every breath i take is a prayer of gratitude for this human body. i gaze upon every inch of my being through the eyes of my higher self, who always recognizes how worthy i am of feeling beautiful and free. i trust the gentle whispers of my inner child. my mind is a temple of tender thoughts. i lean in to the wisdom of my instincts. my connection to source is unbreakable. i am nurtured by the unconditional love of mother gaia. i embody her resilience effortlessly. i am eternally enveloped by the embrace of my ancestors, angels, and guides. i am infinitely protected. i have a purpose for being here. the miracles that support my mission are magnetized to me. my life is holy. i am always enough. self love is my natural state of being. inner peace is my birthright. i believe in the power of my dreams. i allow the heaven of my heart to be fully anchored on planet earth, for the benefit of all living creatures everywhere. i am worthy of a beautiful life. i am a being of light. i am whole. i am free.
user_1;user_13.jpg;receive your higher self as you. and rise gently.
user_1;user_14.jpg;my new presets are LIVE! 🕊 link is in my bio. thank you for your patience on this collection, i hope that you have fun painting your moments with these colors. 🙈🌿 the bundle includes 14 of my favorite presets i’ve created over the course of this last year, as well as 300+ presets from 30 other beautiful artists, each with a unique energy and style to fit whatever mood your photo embodies. these presets will work on lightroom mobile as well, so no stress if you don’t have a computer. this bundle will only be available for the next 10 days, so be sure to check it out if you’ve been wanting to strengthen your self expression. 📷✨ please feel free to leave any questions you have below ~
user_1;user_15.jpg;your inner child is your guardian angel. and her deepest prayer is that you allow yourself to experience the sheer depth and beauty of your divinity through this earthly existence by nurturing what truly makes you come fully alive. her voice has the power to carry you back home to your purest state of being, free from all suffering of self harm. free from every illusion of insecurity. free from the agony of amnesia. it is safe for you to trust the honesty of her innocent whispers. listen to the subtle ways she speaks through your skin. take note of who you’ve been surrounded by when you feel light and beautiful and free. these are your people. worship this body as a living temple. plant tender thoughts in the roots of your mind. let your wings unravel and your soul breathe a sigh of relief through every cell of your being as you allow yourself to gently become everything you already are. eternally enough.
user_1;user_16.jpg;wear your wounds like wings.
user_1;user_17.jpg;i want my inner world to be saturated in warmth and tenderness and light sourced from the seeds of kindness planted in the empty spaces between my thoughts i want my mind to become the refuge of my inner child filled with her dreams instead of her fears i want to worship the divinity of my body with every single breath i take every bite of food i eat every word i speak healing happens when you choose yourself in the in between moments it’s the little things the tiny choices that create every piece of your existence when no one is watching you who do you become? you deserve to be your own ally your deserve to bathe in the frequency of unconditional forgiveness that arises from the stillness your soul is starving for lay down your battle for a little while let yourself rest let your walls down let yourself surrender to the becoming of who you already are
user_1;user_18.jpg;now she’s back in the atmosphere with drops of jupiter in her hair
user_1;user_19.jpg;my soul silently dreams of a softer world. a planet of pure peace, where every human being remembers to believe in magic again. where tenderness flows freely. where every single drop of water is seen as sacred. a heavenly planet that worships the effortlessly selfless nature of mother earth. a realm where women witness the divine beauty of other women as a reflection of their own. a sanctuary where the illusion of separation becomes a distant memory and we laugh back to the times when fear stole the laughter from our lungs and we placed our self worth upon external accomplishments. a refuge where emotions feel safe to be fully expressed. where vulnerability is perceived as the highest source of strength...and i can feel this place being birthed through each of us here and now. the leaves and trees weave whispers of redemption within my mind. reminding me to breathe. that everything will be fine. one day waves of forgiveness and warmth will flood the cells of all beings and envelope us in an ocean of unwavering trust that transcends the edges of our own minds. and until that day comes, keep going. keep rising. keep loving. the unknown is begging to become your home. sometimes we can only find ourselves in places where everything seems to be lost. look beneath the surface. fear always fades in time. and love only rises. keep hope alive.
