person_id;image_id;caption
user_26;user_260.jpg;Winner winner tofu steak dinner! Plus a lil fried rice situ 😋 The tofu steaks were just made from extra firm tofu blocks which I sliced thick, scored, then marinated with soy sauce, vegan fish sauce, minced ginger and garlic and baked. Nothing spesh but simple and nourishing! ✨ OH OH OH we are finally mooooving!!! (We’ve been staying at Will’s fam home since we got back from Mexico 🏡) Excited to finally be in my own kitchen space 😆🙏🏼 (it’s SUPER DUPER pink.. think grey-pink 😅 which I’m not the biggest fan of) but HEY! There’s a GAS stove and an oven and running water and honestly I am grateful we have found a place 👍🏼 Things are a little chaotic at the moment - also working on that mental health atm - so not much time to cook until we get settled, but dooo stay tuned 🥰 Can’t wait to show y’all the new kitchen!!
user_26;user_261.jpg;I won’t be posting any cooking this week. I’ve been struggling to find what the right thing to say is. I still don’t exactly know. But like so many of us, I am outraged by the murder of George Floyd. Of Eric Garner. Of Janet Wilson. Of Breonna Taylor. Of Ezell Ford. Black Americans who have died at the hands of the Police. So I’m saying something instead of nothing. Sitting all the way over here in Australia may feel far from the protests, but even here is there so much more I can and need to do. ⁣Racism is alive here too. In Australia in 2015, David Dungay, a 26-year-old Indigenous Australian was held down by officers so hard that he died while begging for his life. His family are yet to see any justice. This is not a one-off case either. It’s uncomfortable, but we need to sit with our discomfort and question it. Some of the things I do are probably supporting white-supremacy in ways I don’t even know. I’ll be actively working to unpack that this week and forever more. ⁣⁣ -⁣⁣ I’m educating myself this week with anti-racist works and ask you to do the same. I will be sharing some of these resources in my stories. “Shallow understanding from people of good will is more frustrating than absolute misunderstanding from people of ill will. Lukewarm acceptance is much more bewildering than outright rejection.” - Martin Luther King⁣⁣ -⁣⁣ No matter where we may be in the world, we can become better allies to the black community. Teach your kids about racism. Change your beauty standards. Confront racial injustices even when it makes you uncomfortable, especially with family or friends. Do you follow mostly white influencers, authors, artists, speakers etc? Broaden who you are influenced by - follow more Black leaders. ⁣⁣ -⁣⁣ #BlackLivesMatter #JusticeForGeorgeFloyd #JusticeForAhmaud #JusticeForBreonnaTaylor #JusticeForEricGarner #JusticeForEzellFord
user_26;user_262.jpg;More GFSD pero con seeds ✨ #weakcaptionsoz
user_26;user_263.jpg;HOLLANDAISE! A sauce I loved in my pre-vegan days for it’s simplicity. ✨ No obvious flavours, but a deliciously lip-smackin’ balance of buttery, tangy, fatty goodness. 😋 I tried to capture that in my version of a vegan holly so you won’t find any loud garlic or onion flavours here (as good as garlic and onion powders are!!) - just a vegan version of this classic sauce, just as simple and subtle! Recipe saved highlights and on the blog (user_26.com) - recipe on blog is for Vegan Eggs Benedict! 👌🏼
user_26;user_264.jpg;VEGAN TWIX!! 😱😱😱 from the dessert wizards are @wearenutie! 🍩 It’s also gluten-free!!??? (deeply sorry to everyone who doesn’t live in Sydney 😅) I honestly didn’t expect the caramel to STRING LIKE THAT. Caught me off guard in a good way. But got chocolate on my shirt. Worth it tho. Daaaaamn, nutie!
user_26;user_265.jpg;Curry Noodle Soup with Crispy Potatoes! 🥔🍜 Believe me when I say THE CRISPY POTATOES ARE SO GOOD ON DIS. Try it try it try it DO NOT DENY IT 💁🏻‍♀️ Recipe on website and also saved in highlights! 👌🏼
user_26;user_266.jpg;Today’s gluten-free sourdough: for some friends to taste test! 🥰 I‘m finding that the GF-sourdough is surprisingly super tasty. While it doesn’t have delisssh rye flavour, it’s super nutty and mellow. ✨ I ground some of the flours right before I mixed the dough and I think it makes a huge difference! 😋🌾
user_26;user_267.jpg;Lunch was a BANGER!! 🤙🏼Spinach and Artichoke Casserole with White Beans a la Caitlin @frommybowl was 😙👌🏼!!! SO cosy, easy, filling and delicious! HIGHLY recommend! 🤤 We gobbled it UP with many a slice of homemade gf sourdough slathered with vegan butter. A perfect autumn meal. 🍁🍂 Any recs for easy dump-and-bake type meals? I’m a convert 🙋🏻‍♀️
user_26;user_268.jpg;MY FIRST GLUTEN FREE SOURDOUGH. NOT BAD. GOOD SIZE. 🥖🍞
user_26;user_269.jpg;DELI REUBEN, BUT MAKE IT VEGAN!!! ⚠️ Pastrami from @plantedandco, kraut from @gagasforguthealth, pickles and russian dressing on homemade seedy sourdough for a wicked #VeganReuben 👌🏼✨
